"time","Region","fitted"
114,"HSE Dublin and North East",3.39246667470153
114,"HSE Dublin and South East",3.44928419735318
114,"HSE Mid West",9.76721335744878
114,"HSE South West",4.62835611442685
114,"HSE West and North West",7.19929625673263
115,"HSE Dublin and Midlands",4.59700742561294
115,"HSE Dublin and North East",2.5900504016114
115,"HSE Dublin and South East",2.82827813625336
115,"HSE Mid West",9.50701594242875
115,"HSE South West",4.73050188620452
115,"HSE West and North West",7.8680708694467
116,"HSE Dublin and Midlands",3.97256595614371
116,"HSE Dublin and North East",2.03631362039543
116,"HSE Dublin and South East",3.06282789008559
116,"HSE Mid West",8.79750673016937
116,"HSE South West",3.87717387479129
116,"HSE West and North West",6.62311766418613
117,"HSE Dublin and Midlands",3.6203555745086
117,"HSE Dublin and North East",2.08767407138764
117,"HSE Dublin and South East",2.55559788909227
117,"HSE Mid West",8.15004614886604
117,"HSE South West",2.90699016215275
117,"HSE West and North West",6.35017856939605
118,"HSE Dublin and Midlands",3.26515824298653
118,"HSE Dublin and North East",1.49871489996149
118,"HSE Dublin and South East",2.28611089594608
118,"HSE Mid West",7.08498468703014
118,"HSE South West",4.01365417134565
118,"HSE West and North West",4.90262563732292
119,"HSE Dublin and Midlands",3.71012491946682
119,"HSE Dublin and North East",2.47802162375207
119,"HSE Dublin and South East",1.86048034166989
119,"HSE Mid West",9.10283649721042
119,"HSE South West",4.56789008562766
119,"HSE West and North West",6.07884982600062
120,"HSE Dublin and Midlands",3.05650188837003
120,"HSE Dublin and North East",2.75122347949612
120,"HSE Dublin and South East",1.99986408706332
120,"HSE Mid West",8.04952293154868
120,"HSE South West",4.1067488625704
120,"HSE West and North West",5.46376997602335
121,"HSE Dublin and Midlands",3.60858137608335
121,"HSE Dublin and North East",1.67360722687147
121,"HSE Dublin and South East",2.00440380040335
121,"HSE Mid West",7.96909209313347
121,"HSE South West",2.88046338357324
121,"HSE West and North West",5.11750068498578
122,"HSE Dublin and Midlands",3.97618437379999
122,"HSE Dublin and North East",2.22686258008296
122,"HSE Dublin and South East",1.9833141682559
122,"HSE Mid West",8.71769111572335
122,"HSE South West",2.82416826965985
122,"HSE West and North West",5.32709534690441
123,"HSE Dublin and Midlands",3.86584764407144
123,"HSE Dublin and North East",1.47471024321478
123,"HSE Dublin and South East",2.13417496758949
123,"HSE Mid West",9.28833698820399
123,"HSE South West",3.02910025448436
123,"HSE West and North West",5.79728116691909
124,"HSE Dublin and Midlands",2.87382532937315
124,"HSE Dublin and North East",1.4921946453113
124,"HSE Dublin and South East",2.00862532647614
124,"HSE Mid West",8.48226396332091
124,"HSE South West",2.63994644810429
124,"HSE West and North West",5.17242200685475
125,"HSE Dublin and Midlands",2.81428247367977
125,"HSE Dublin and North East",1.37310622320476
125,"HSE Dublin and South East",2.13733649445476
125,"HSE Mid West",8.53739850769497
125,"HSE South West",2.98550808400068
125,"HSE West and North West",5.70386179484483
126,"HSE Dublin and Midlands",2.97097797306308
126,"HSE Dublin and North East",1.22904243516429
126,"HSE Dublin and South East",2.00388328490723
126,"HSE Mid West",9.02228815190228
126,"HSE South West",2.75570948638727
126,"HSE West and North West",6.24455487627774
127,"HSE Dublin and Midlands",3.18518776225212
127,"HSE Dublin and North East",1.54421235761224
127,"HSE Dublin and South East",2.36322329370817
127,"HSE Mid West",8.53045403607323
127,"HSE South West",2.62844729814775
127,"HSE West and North West",5.16941373431765
128,"HSE Dublin and Midlands",2.96117647768898
128,"HSE Dublin and North East",1.73487812059219
128,"HSE Dublin and South East",2.16851241747009
128,"HSE Mid West",8.48469385139735
128,"HSE South West",2.20284485866672
128,"HSE West and North West",5.90311321345121
129,"HSE Dublin and Midlands",2.20141148201406
129,"HSE Dublin and North East",1.80126031942917
129,"HSE Dublin and South East",2.26299800891501
129,"HSE Mid West",8.2458296796172
129,"HSE South West",2.54000661786245
129,"HSE West and North West",6.10783490704975
130,"HSE Dublin and Midlands",2.59122351090541
130,"HSE Dublin and North East",1.671220643049
130,"HSE Dublin and South East",1.80370447624817
130,"HSE Mid West",8.58133627374553
130,"HSE South West",2.30284456053372
130,"HSE West and North West",6.29656181605893
131,"HSE Dublin and Midlands",3.47543071640537
131,"HSE Dublin and North East",1.53954047783954
131,"HSE Dublin and South East",1.94652887778512
131,"HSE Mid West",7.18968467263212
131,"HSE South West",2.77518882288653
131,"HSE West and North West",5.94796566534787
132,"HSE Dublin and Midlands",2.8263751208031
132,"HSE Dublin and North East",1.33953076086438
132,"HSE Dublin and South East",1.98436705384554
132,"HSE Mid West",9.20213926016185
132,"HSE South West",3.413230041874
132,"HSE West and North West",6.2703082933628
133,"HSE Dublin and Midlands",2.75195514646744
133,"HSE Dublin and North East",1.5606428829413
133,"HSE Dublin and South East",1.91716296754028
133,"HSE Mid West",8.7047003163458
133,"HSE South West",3.12035615875012
133,"HSE West and North West",5.73399766787744
134,"HSE Dublin and Midlands",2.15565658522862
134,"HSE Dublin and North East",1.5075676299842
134,"HSE Dublin and South East",2.14595126817064
134,"HSE Mid West",7.18418516593608
134,"HSE South West",3.37629845789591
134,"HSE West and North West",5.06051941253621
135,"HSE Dublin and Midlands",2.31198247017819
135,"HSE Dublin and North East",1.53615378914461
135,"HSE Dublin and South East",2.42580176923178
135,"HSE Mid West",7.91767342241496
135,"HSE South West",2.82576340161773
135,"HSE West and North West",6.69225270582786
136,"HSE Dublin and Midlands",2.20391919426396
136,"HSE Dublin and North East",1.66291378171189
136,"HSE Dublin and South East",2.23977081062774
136,"HSE Mid West",8.42783066502462
136,"HSE South West",3.36734187252383
136,"HSE West and North West",6.73542915614207
137,"HSE Dublin and Midlands",2.34608970800869
137,"HSE Dublin and North East",1.19237324123682
137,"HSE Dublin and South East",2.09072811971088
137,"HSE Mid West",8.970661220999
137,"HSE South West",3.33358211098377
137,"HSE West and North West",6.6067708317737
138,"HSE Dublin and Midlands",2.25436531901434
138,"HSE Dublin and North East",1.46469458941715
138,"HSE Dublin and South East",2.17554152677761
138,"HSE Mid West",7.19668961749215
138,"HSE South West",2.80430089686226
138,"HSE West and North West",6.05419861444933
139,"HSE Dublin and Midlands",2.70667457399919
139,"HSE Dublin and North East",1.83436636314853
139,"HSE Dublin and South East",2.42587585037488
139,"HSE Mid West",6.38296199942753
139,"HSE South West",3.25890686744508
139,"HSE West and North West",7.14624083076239
140,"HSE Dublin and Midlands",2.00562795984762
140,"HSE Dublin and North East",1.86719172308544
140,"HSE Dublin and South East",2.78695988480223
140,"HSE Mid West",8.879407784093
140,"HSE South West",3.13676583345928
140,"HSE West and North West",7.4839559172305
141,"HSE Dublin and Midlands",2.78545091761573
141,"HSE Dublin and North East",1.74075660745527
141,"HSE Dublin and South East",2.63287170308213
141,"HSE Mid West",8.75597778381567
141,"HSE South West",3.76564537963264
141,"HSE West and North West",7.30190649611607
142,"HSE Dublin and Midlands",2.79108062938804
142,"HSE Dublin and North East",1.7104850304938
142,"HSE Dublin and South East",2.53430339535866
142,"HSE Mid West",8.79413901930468
142,"HSE South West",4.50307913332192
142,"HSE West and North West",6.77378936054934
143,"HSE Dublin and Midlands",2.34067378074295
143,"HSE Dublin and North East",1.88160395404537
143,"HSE Dublin and South East",3.14351948093355
143,"HSE Mid West",7.92307441505597
143,"HSE South West",3.54763517916264
143,"HSE West and North West",7.74205015762463
144,"HSE Dublin and Midlands",2.48755824333734
144,"HSE Dublin and North East",1.93105064220285
144,"HSE Dublin and South East",3.39260925716342
144,"HSE Mid West",8.52458608340756
144,"HSE South West",3.59991374720917
144,"HSE West and North West",6.87765842959941
145,"HSE Dublin and Midlands",2.35506087024858
145,"HSE Dublin and North East",2.04189285367682
145,"HSE Dublin and South East",2.66239751951517
145,"HSE Mid West",8.80849876501142
145,"HSE South West",4.37400432530158
145,"HSE West and North West",4.79751602795094
146,"HSE Dublin and Midlands",2.86776637236487
146,"HSE Dublin and North East",2.39719523101896
146,"HSE Dublin and South East",2.50261655720542
146,"HSE Mid West",9.71795204993665
146,"HSE South West",4.60335703291095
146,"HSE West and North West",5.6125008673352
147,"HSE Dublin and Midlands",2.9406254914346
147,"HSE Dublin and North East",1.94526578365509
147,"HSE Dublin and South East",2.95361468832973
147,"HSE Mid West",7.25685126200687
147,"HSE South West",5.08970225105525
147,"HSE West and North West",6.68016642449368
148,"HSE Dublin and Midlands",2.49950030468466
148,"HSE Dublin and North East",1.71460552353208
148,"HSE Dublin and South East",3.1038866942805
148,"HSE Mid West",5.62910607936054
148,"HSE South West",5.43127553782758
148,"HSE West and North West",5.30590791124731
149,"HSE Dublin and Midlands",2.5301879962938
149,"HSE Dublin and North East",1.76594783058734
149,"HSE Dublin and South East",3.06861012413936
149,"HSE Mid West",5.12239810942946
149,"HSE South West",4.57555272116862
149,"HSE West and North West",5.84393855954621
150,"HSE Dublin and Midlands",2.94015964781181
150,"HSE Dublin and North East",1.90976097503507
150,"HSE Dublin and South East",3.00378574070045
150,"HSE Mid West",5.48090581646563
150,"HSE South West",5.10734561397815
150,"HSE West and North West",5.35628299595419
151,"HSE Dublin and Midlands",3.29379125963839
151,"HSE Dublin and North East",2.33475853713932
151,"HSE Dublin and South East",4.16689831075503
151,"HSE Mid West",5.47372469900374
151,"HSE South West",5.87615184081199
151,"HSE West and North West",6.4762322508915
