region_row,region_col,lag_weeks,ccf_median,ccf_2.5,ccf_97.5
Dublin and North East,Dublin and South East,8,0.053980787941636243,0.020838019556493136,0.08441418471800946
Dublin and North East,Dublin and South East,9,0.05065903965640682,0.027351621814391883,0.0733784332013461
Dublin and North East,Dublin and South East,10,-0.048648065321381086,-0.07299801489616,-0.02182396159540988
Dublin and North East,Dublin and South East,11,0.1050185973724061,0.0795470991004872,0.12806031448977034
Dublin and North East,Dublin and South East,12,-0.02214327577056086,-0.04878725497371391,0.0044694743700149685
Dublin and North East,Dublin and South East,13,-0.07821443855671083,-0.10926480060918738,-0.046187497611869244
Dublin and North East,Dublin and South East,14,-0.08959231832648433,-0.12180924769489397,-0.053478726893570167
Dublin and North East,Dublin and South East,15,-0.04894978151114775,-0.07314558309026463,-0.021328371741179596
Dublin and North East,Dublin and South East,16,0.056118910550232416,0.02973127313536734,0.08045961378929714
Dublin and North East,Dublin and South East,17,0.04842831122176515,0.021960955985952487,0.07321875821444997
Dublin and North East,Dublin and South East,18,0.0016167409953351712,-0.029119265925304234,0.03191076718312836
Dublin and North East,Dublin and South East,19,-0.08441075787214941,-0.12054074073127503,-0.049245117025054866
Dublin and North East,Dublin and South East,20,0.06084294627111494,0.020683395515549555,0.09760615238234643
Dublin and North East,Dublin and South East,21,-0.10537652647214618,-0.14169719193982472,-0.06631385214053051
Dublin and North East,Dublin and South East,22,0.018573237404562216,-0.01795175476714129,0.05153187355105071
Dublin and North East,Dublin and South East,23,0.0006197502017587281,-0.02559824237198102,0.025204332761358375
Dublin and North East,Dublin and South East,24,0.03227631058324043,0.0042165361368406255,0.0563555262479679
Dublin and North East,Dublin and South East,25,-0.083445708372168,-0.10782953885980219,-0.058500893126234015
Dublin and North East,Dublin and South East,26,0.0699625292076621,0.0430114413327193,0.0899094875973342
Dublin and North East,West and North West,-26,-0.024617544048873355,-0.057150572839184066,0.006108530155181428
Dublin and North East,West and North West,-25,0.011256379974671448,-0.02501026059377513,0.04405233175908431
Dublin and North East,West and North West,-24,-0.00034719820741902375,-0.035532574783136504,0.03539530382803691
Dublin and North East,West and North West,-23,-0.040053954604757525,-0.07064563471965858,-0.012119152891107739
Dublin and North East,West and North West,-22,-0.04372572415910846,-0.07094023808202628,-0.01585222593279019
Dublin and North East,West and North West,-21,-0.012764867459034473,-0.05062605416325291,0.023025786718454844
Dublin and North East,West and North West,-20,0.09062869752005137,0.05293193938859744,0.12665650712987042
Dublin and North East,West and North West,-19,-0.008741634316580742,-0.03505284507010931,0.01618960677083965
Dublin and North East,West and North West,-18,0.010982660151387536,-0.012071812080143886,0.035794045770969715
Dublin and North East,West and North West,-17,-5.018988855641754e-05,-0.032164860691480966,0.0326818710431571
Dublin and North East,West and North West,-16,-0.11574580463141917,-0.1461866345509417,-0.08230014024975274
Dublin and North East,West and North West,-15,-0.11026700028060438,-0.1473429796455275,-0.07062152051181016
Dublin and North East,West and North West,-14,0.039789690587208854,0.0019582712345075715,0.07940670046237923
Dublin and North East,West and North West,-13,-0.10389098037931227,-0.13753282696544797,-0.06584673817965793
Dublin and North East,West and North West,-12,-0.13782848060277075,-0.16995787337669044,-0.10216022149015908
Dublin and North East,West and North West,-11,0.020076679247087344,-0.015192622263230749,0.05442288516463836
Dublin and North East,West and North West,-10,-0.035609303486205106,-0.0732006219003391,0.0025907167603285174
Dublin and North East,West and North West,-9,-0.009384281489174638,-0.057074263953233124,0.03901802815477573
Dublin and North East,West and North West,-8,-0.0558445091753637,-0.09775993501700504,-0.014726993139397316
Dublin and North East,West and North West,-7,-0.09690062874250108,-0.15256369863707386,-0.0365534691615448
Dublin and North East,West and North West,-6,-0.027541327227899245,-0.05743584562196651,0.003879686439106146
Dublin and North East,West and North West,-5,-0.022490842756066318,-0.05562759993011917,0.012339992554753133
Dublin and North East,West and North West,-4,-0.0032648141659203547,-0.0359608178002717,0.03127210202233241
Dublin and North East,West and North West,-3,-0.03920191743514201,-0.071281306246445,-0.005696907331443625
Dublin and North East,West and North West,-2,-0.061628707882045324,-0.11055841589977779,-0.010573864376245424
Dublin and North East,West and North West,-1,-0.03278371739057169,-0.0713755559595723,0.0029265477151313745
Dublin and North East,West and North West,0,0.32842556606993545,0.29050278943341706,0.3558221025237635
Dublin and North East,West and North West,1,-0.12430455552157688,-0.15517945117957482,-0.08832714880952233
Dublin and North East,West and North West,2,-0.11546270372086602,-0.1534027133980275,-0.0696350129516018
Dublin and North East,West and North West,3,0.11523820845759442,0.07994553167977982,0.14421948361079706
Dublin and North East,West and North West,4,0.069137806602082,0.04571803438085601,0.09281828030038065
Dublin and North East,West and North West,5,-0.1320780893196642,-0.15146866787288676,-0.10627922420517891
Dublin and North East,West and North West,6,-0.004031974853631576,-0.027116746364816067,0.021242919827680146
Dublin and North East,West and North West,7,0.08543256775391286,0.052760509773507845,0.1152482047212046
Dublin and North East,West and North West,8,-0.15441375699326917,-0.17288016551438637,-0.12879720963386992
Dublin and North East,West and North West,9,-0.022669297008635705,-0.04703006099875926,0.0031057694628066766
Dublin and North East,West and North West,10,-0.06808041725191785,-0.09159314054935722,-0.04270032295473427
Dublin and North East,West and North West,11,0.11216141141806885,0.08334920589393251,0.13606165767713616
Dublin and North East,West and North West,12,0.018329645112854055,-0.007048588995998477,0.042172174308209374
Dublin and North East,West and North West,13,0.0378894649163392,0.010800535251272317,0.06465564818379733
Dublin and North East,West and North West,14,-0.0607084038940288,-0.08755094442801814,-0.030832716196162405
Dublin and North East,West and North West,15,-0.09905559666289909,-0.12592680215042526,-0.06937884978331517
Dublin and North East,West and North West,16,-0.04087534449423,-0.0707877290268489,-0.013918450045969597
Dublin and North East,West and North West,17,0.07151546242920903,0.04113081964447968,0.1022224207094119
Dublin and North East,West and North West,18,0.14729448464740397,0.12049118575395597,0.1704561188794836
Dublin and North East,West and North West,19,-0.20119176771689773,-0.24228787505677915,-0.15594416359327312
Dublin and North East,West and North West,20,0.04105460542667068,-0.002464460197339048,0.08193552222686204
Dublin and North East,West and North West,21,-0.0203805090746305,-0.06442900672659367,0.022962643796797164
Dublin and North East,West and North West,22,-0.006064302753950049,-0.05268731644798428,0.04417689637078881
Dublin and North East,West and North West,23,-0.06531165280432236,-0.09442694289590639,-0.03783660982647036
Dublin and North East,West and North West,24,0.10467723518911387,0.06780825782746823,0.1356212842989711
Dublin and North East,West and North West,25,-0.059696599253067244,-0.09905030653423846,-0.021261981649385402
Dublin and North East,West and North West,26,-0.163403262989804,-0.19818793851878386,-0.1257070927638969
Dublin and North East,South West,-26,-0.0011271567652833769,-0.029385990763539923,0.025529984338133586
Dublin and North East,South West,-25,0.10062117658929096,0.06948504152185664,0.12891702142141315
Dublin and North East,South West,-24,-0.02013626002773753,-0.04799159045751511,0.006452839420330362
Dublin and North East,South West,-23,0.013393123886301726,-0.021442911718434075,0.04741247930379919
Dublin and North East,South West,-22,-0.00820776123995514,-0.04275055990448709,0.026289739049118504
Dublin and North East,South West,-21,0.09553947631395178,0.04885950992115799,0.13413539483591055
Dublin and North East,South West,-20,0.10376800364920924,0.06534874736161718,0.1403187005714869
Dublin and North East,South West,-19,-0.000876184235577626,-0.028937206518229865,0.025674137526998906
Dublin and North East,South West,-18,-0.0499024274010487,-0.07141458066198345,-0.025245013657075686
Dublin and North East,South West,-17,0.08103712001947448,0.04698705403854736,0.11295285968025923
Dublin and North East,South West,-16,-0.1904153827238998,-0.21939502328912666,-0.1539607951451083
Dublin and North East,South West,-15,-0.024271138215770077,-0.05988707100696613,0.012593002953512941
Dublin and North East,South West,-14,0.04830760154896221,0.012557947080058165,0.08345926419695203
Dublin and North East,South West,-13,-0.16329320117339946,-0.19708703505025157,-0.12569244568862178
Dublin and North East,South West,-12,0.028188302972069472,-0.006156447922896333,0.064677997438546
Dublin and North East,South West,-11,0.03434649823414028,-0.0003803571526290669,0.0696554579132117
Dublin and North East,South West,-10,-0.05391676770565341,-0.09052229809025214,-0.013470512927704875
Dublin and North East,South West,-9,0.025430110623033908,-0.021152267350293165,0.07348440817177612
Dublin and North East,South West,-8,-0.004676673609266515,-0.043230097574202375,0.03649729468190514
Dublin and North East,South West,-7,-0.13692499677616904,-0.18931424504727573,-0.076777611035531
Dublin and North East,South West,-6,0.04736419255905367,0.01472065329081345,0.07873745212294625
Dublin and North East,South West,-5,-0.1129390548952538,-0.14167416607570332,-0.08026182717708841
Dublin and North East,South West,-4,0.051387564568205896,0.017426607881098077,0.08544872687944528
Dublin and North East,South West,-3,0.09534993705149811,0.055710986791015694,0.1338608433420836
Dublin and North East,South West,-2,0.01580909676006647,-0.03558674297906878,0.06869476497206962
Dublin and North East,South West,-1,-0.09373982215512638,-0.1311700814377711,-0.05320632319260303
Dublin and North East,South West,0,0.20530497843176881,0.17153495919481734,0.23197985002765528
Dublin and North East,South West,1,-0.030521433753850774,-0.059583359453939784,0.00010569355139152889
Dublin and North East,South West,2,-0.13962418690680747,-0.16920299683759574,-0.10402779643009429
Dublin and North East,South West,3,0.21272003634914288,0.16778180561541267,0.25204514553660556
Dublin and North East,South West,4,-0.08798889209849353,-0.12308916824110429,-0.04846392701472254
Dublin and North East,South West,5,-0.1505833475407335,-0.1830971706273746,-0.11442638304151159
Dublin and North East,South West,6,0.1537191560629254,0.1179550014093935,0.18741777929316694
Dublin and North East,South West,7,0.025507992974849094,0.0009013562302048628,0.049813844273575214
Dublin and North East,South West,8,-0.15934660249564497,-0.1808639623040509,-0.1315181639225215
Dublin and North East,South West,9,0.11050590532458097,0.08045623603060574,0.13763517068633957
Dublin and North East,South West,10,-0.10859270959881075,-0.1410773011269073,-0.07028296260286401
Dublin and North East,South West,11,-0.11167189988958659,-0.1445460335476609,-0.07447940164325054
Dublin and North East,South West,12,0.12216484237211843,0.08674184812801565,0.15228155782043487
Dublin and North East,South West,13,-0.10629536393219848,-0.1353729137546288,-0.07328466099366741
Dublin and North East,South West,14,-0.0026638778414818827,-0.030115006096023342,0.024648911129254762
Dublin and North East,South West,15,-0.025970305839859854,-0.057341008766560814,0.0019028877191981047
Dublin and North East,South West,16,-0.12074140037463948,-0.14314495949217773,-0.09523581800328539
Dublin and North East,South West,17,0.14951311662032596,0.11576990766535637,0.18087816193201192
Dublin and North East,South West,18,-0.016274101853795086,-0.04408060799113703,0.010068028919642012
Dublin and North East,South West,19,-0.15987827037293484,-0.19091301523268667,-0.12856428097436828
Dublin and North East,South West,20,0.041069386720180914,0.005391901573114339,0.07230548573191714
Dublin and North East,South West,21,-0.00688651564351209,-0.039914140400648626,0.025347223276102872
Dublin and North East,South West,22,0.010791389103361394,-0.022860078253641853,0.03958881495472036
Dublin and North East,South West,23,-0.021628677051870437,-0.05502190123043361,0.005226091540657526
Dublin and North East,South West,24,-0.08922861611214447,-0.12181464428600311,-0.059560906809595776
Dublin and North East,South West,25,-0.1185185145172465,-0.14733127692683262,-0.09366997988671481
Dublin and North East,South West,26,-0.05458703927891359,-0.08996887254952841,-0.024295697707222914
Dublin and North East,Mid West,-26,-0.0036265971833006347,-0.0374863190150769,0.030593476590146444
Dublin and North East,Mid West,-25,-0.12740815296448002,-0.1666396102630752,-0.08644164543560902
Dublin and North East,Mid West,-24,-0.048936357417628105,-0.07568537583400371,-0.020303959038690183
Dublin and North East,Mid West,-23,0.006644058358854051,-0.032883965197154676,0.04231195540083872
Dublin and North East,Mid West,-22,-0.031486260225423765,-0.0802770567732045,0.021484851371560174
Dublin and North East,Mid West,-21,0.08181468435141215,0.021878479132181872,0.13579140723945932
Dublin and North East,Mid West,-20,0.0841889096141555,0.026877381181668263,0.14023617414852685
Dublin and North East,Mid West,-19,0.10836318383119664,0.05613151557939365,0.1591601453517978
Dublin and North East,Mid West,-18,-0.0376379206196542,-0.08066597208444087,0.009086459240365576
Dublin and North East,Mid West,-17,-0.0681517096613874,-0.11438386538220188,-0.02000787971278499
Dublin and North East,Mid West,-16,-0.10215253734100257,-0.14033008192806812,-0.06286725587726859
Dublin and North East,Mid West,-15,-0.05936108213576575,-0.10273098456736085,-0.016845737508753015
Dublin and North East,Mid West,-14,0.0636537540665234,0.025068602193734326,0.10364609395152077
Dublin and North East,Mid West,-13,-0.008584531590181362,-0.0514363543225372,0.031057213233587396
Dublin and North East,Mid West,-12,-0.018393637966065454,-0.056566647948537274,0.019550481932308374
Dublin and North East,Mid West,-11,0.07371455545804313,0.03568763094789548,0.11214885028015177
Dublin and North East,Mid West,-10,-0.009487779146831299,-0.051920647184397074,0.03434776456209683
Dublin and North East,Mid West,-9,0.006822083065838,-0.04389316221215823,0.05886688090553939
Dublin and North East,Mid West,-8,0.027699199308434966,-0.02546779095378375,0.07782576348310394
Dublin and North East,Mid West,-7,-0.032845689523288396,-0.09353772506797901,0.030692616734770525
Dublin and North East,Mid West,-6,0.00657159963902635,-0.02633805057285599,0.037377899554125536
Dublin and North East,Mid West,-5,-0.010859495656040358,-0.03961644847594052,0.018619476306896015
Dublin and North East,Mid West,-4,0.037121003191933524,0.004181704636929294,0.06916296342896681
Dublin and North East,Mid West,-3,0.13693913356175236,0.09784211011479337,0.17016080847697626
Dublin and North East,Mid West,-2,-0.08900741725521917,-0.14534967291788806,-0.034089551668923884
Dublin and North East,Mid West,-1,-0.08280747381337862,-0.11844442568522641,-0.03959058633224721
Dublin and North East,Mid West,0,0.2318827159853527,0.1939236643301139,0.2609898339203677
Dublin and North East,Mid West,1,0.035214668429950885,0.0024721195998986052,0.068344004404047
Dublin and North East,Mid West,2,0.032653627235058366,0.00011087374219135901,0.0652875225766317
Dublin and North East,Mid West,3,-0.010038968242301407,-0.04442161397594318,0.02466259158531108
Dublin and North East,Mid West,4,0.015493890736430815,-0.01745807600748609,0.04980053980407493
Dublin and North East,Mid West,5,0.0640848481252935,0.026165777173433862,0.10155388249574406
Dublin and North East,Mid West,6,0.06107837215559828,0.022582585185084096,0.09704079415592368
Dublin and North East,Mid West,7,-0.03490321394356967,-0.0729803902281124,0.0021712957649649635
Dublin and North East,Mid West,8,-0.11975255108772719,-0.1476379875324536,-0.08279684214980026
Dublin and North East,Mid West,9,-0.016245754302276958,-0.04973331646220224,0.021680663778315037
Dublin and North East,Mid West,10,-0.005189122567177468,-0.04692560508372934,0.03858833615239623
Dublin and North East,Mid West,11,0.03673532737651969,-0.009932974943955808,0.08436105484186507
Dublin and North East,Mid West,12,-0.11532086746462186,-0.16052265836443708,-0.06524962608314747
Dublin and North East,Mid West,13,0.024116493031589692,-0.012358709681971197,0.06365761529679753
Dublin and North East,Mid West,14,-0.05176199061611198,-0.09438634304114339,-0.004927717444933922
Dublin and North East,Mid West,15,-0.009808695812211145,-0.050412744070602915,0.03410076159929434
Dublin and North East,Mid West,16,-0.05064562429556971,-0.0862603165691016,-0.011810049065528426
Dublin and North East,Mid West,17,0.016298758313011676,-0.015440952814249521,0.04994517795114346
Dublin and North East,Mid West,18,0.0903519910137914,0.05041153626083296,0.1305272337336933
Dublin and North East,Mid West,19,-0.19779828412269196,-0.23847785151346815,-0.14944430454335184
Dublin and North East,Mid West,20,0.12911884388009112,0.09058368299397462,0.16635095815198994
Dublin and North East,Mid West,21,0.012970377522572973,-0.02828101358803055,0.0543790715147804
Dublin and North East,Mid West,22,-0.044551115907527375,-0.07911745469637038,-0.006366457743795347
Dublin and North East,Mid West,23,-0.07885998328670364,-0.11527524117964935,-0.03985227558580221
Dublin and North East,Mid West,24,0.10703380859973424,0.05439353854327044,0.1534808474997038
Dublin and North East,Mid West,25,0.08299038531896336,0.030142960792842507,0.12966507026390378
Dublin and North East,Mid West,26,-0.015586247952844173,-0.06405044442917295,0.03555425220165535
Dublin and South East,Dublin and Midlands,-26,0.06488004535235392,0.03694159914277198,0.08286182757396726
Dublin and South East,Dublin and Midlands,-25,-0.02556737533271051,-0.05373206732846179,-0.0008347014902014818
Dublin and South East,Dublin and Midlands,-24,0.009801314412901467,-0.021440085566606166,0.036621629064343866
Dublin and South East,Dublin and Midlands,-23,-0.0026236882213535283,-0.03412701653155278,0.02462902106565295
Dublin and South East,Dublin and Midlands,-22,0.04733189175199927,0.008321712870909312,0.08237742599414762
Dublin and South East,Dublin and Midlands,-21,-0.009350215430695311,-0.0482336996496641,0.02948353731472886
Dublin and South East,Dublin and Midlands,-20,0.05202454235262081,0.01088219370361271,0.09057156076204545
Dublin and South East,Dublin and Midlands,-19,-0.02236161792402199,-0.06017308220596468,0.014040331008808842
Dublin and South East,Dublin and Midlands,-18,0.034895214154427444,-0.0004917091902213922,0.0667115649586951
Dublin and South East,Dublin and Midlands,-17,0.08307340139210279,0.05060142986469637,0.11192554556131146
Dublin and South East,Dublin and Midlands,-16,-0.01972278881099038,-0.047876296640852745,0.005871523568641984
Dublin and South East,Dublin and Midlands,-15,-0.02293828961763959,-0.05261740692838138,0.004540504575570835
Dublin and South East,Dublin and Midlands,-14,-0.045558189049602085,-0.08300645501763282,-0.009436189985538527
Dublin and South East,Dublin and Midlands,-13,-0.051588564332603226,-0.08057777032107581,-0.021206515062386327
Dublin and South East,Dublin and Midlands,-12,0.06908636560047593,0.037752455897607354,0.09841438183588097
Dublin and South East,Dublin and Midlands,-11,-0.029759143404740895,-0.06023290643875342,-0.0015487783322387621
Dublin and South East,Dublin and Midlands,-10,0.05000551072603768,0.015327927121993911,0.08210994796933789
Dublin and South East,Dublin and Midlands,-9,0.034648508729255234,0.00277247833474376,0.0670783920460652
Dublin and South East,Dublin and Midlands,-8,0.05525105956043838,0.0215214271496305,0.08843168976039084
Dublin and South East,Dublin and Midlands,-7,-0.05190032507763821,-0.09529267035494884,-0.011067563826822438
Dublin and South East,Dublin and Midlands,-6,0.14258862704403516,0.09599469456613448,0.18536580775556707
Dublin and South East,Dublin and Midlands,-5,0.17880560125584435,0.12811243017371596,0.22626234993823813
Dublin and South East,Dublin and Midlands,-4,-0.13556150253065702,-0.1820430250394696,-0.0857463726686071
Dublin and South East,Dublin and Midlands,-3,-0.018117758573800304,-0.05555407128578924,0.019378527167705356
Dublin and South East,Dublin and Midlands,-2,0.14304539455436582,0.08285464595633972,0.2008713107422102
Dublin and South East,Dublin and Midlands,-1,0.022478368664749036,-0.025439306033592034,0.06593474624123936
Dublin and South East,Dublin and Midlands,0,0.20671396666020037,0.1684451522185975,0.23871582712720799
Dublin and South East,Dublin and Midlands,1,0.12445502358860552,0.08443271198878863,0.16128517847451165
Dublin and South East,Dublin and Midlands,2,-0.020694924269021794,-0.06368617675111013,0.023550126017292818
Dublin and South East,Dublin and Midlands,3,0.10322639021307424,0.0643874741869252,0.13655838172179907
Dublin and South East,Dublin and Midlands,4,0.04026971685232598,0.0038749945271063795,0.07857060994434638
Dublin and South East,Dublin and Midlands,5,-0.1200132739800395,-0.15766786183419645,-0.0774838215326512
Dublin and South East,Dublin and Midlands,6,0.18339854195642594,0.14632568916110059,0.21557008472473257
Dublin and South East,Dublin and Midlands,7,0.10802889365709327,0.06972464584078875,0.14414293597023234
Dublin and South East,Dublin and Midlands,8,-0.12627296468299093,-0.1676172102918365,-0.08090569049522259
Dublin and South East,Dublin and Midlands,9,0.29935451817484043,0.26031583410370873,0.3293364577107212
Dublin and South East,Dublin and Midlands,10,-0.0342045420698026,-0.07383477055099526,0.004990755400263889
Dublin and South East,Dublin and Midlands,11,0.051751503356767765,0.020587025975259493,0.08017143870262691
Dublin and South East,Dublin and Midlands,12,0.11099864814397806,0.07736218691300975,0.14195704568162865
Dublin and South East,Dublin and Midlands,13,-0.10515442225573535,-0.1483528284896259,-0.057905634715578067
Dublin and South East,Dublin and Midlands,14,-0.03751599576472532,-0.0784029863379751,0.004056246998004824
Dublin and South East,Dublin and Midlands,15,0.16218165638241933,0.12680052267480488,0.1924300469554259
Dublin and South East,Dublin and Midlands,16,0.04240177695702911,0.007804606862629436,0.07769653597911708
Dublin and South East,Dublin and Midlands,17,0.11797544434584091,0.0878601799183485,0.14559648688730153
Dublin and South East,Dublin and Midlands,18,0.11824079996447565,0.090757693384892,0.1452584605286975
Dublin and South East,Dublin and Midlands,19,-0.06747484641326941,-0.09928282423699894,-0.03311460997959928
Dublin and South East,Dublin and Midlands,20,0.12605323301102422,0.09115087436058407,0.1558795876362296
Dublin and South East,Dublin and Midlands,21,-0.009942695480941306,-0.046964464852802194,0.026404867286131683
Dublin and South East,Dublin and Midlands,22,0.0045986532252107245,-0.0330646307696758,0.04216386837087399
Dublin and South East,Dublin and Midlands,23,0.07546249682553172,0.03846750228880079,0.11099120056673868
Dublin and South East,Dublin and Midlands,24,0.041374964105286655,0.00846118088426411,0.07516041307102032
Dublin and South East,Dublin and Midlands,25,0.10499369599711686,0.07364244754386942,0.13543790974879089
Dublin and South East,Dublin and Midlands,26,0.05731972981929084,0.021633147003427187,0.09247333907913347
Dublin and South East,Dublin and North East,-26,0.0699625292076621,0.0430114413327193,0.0899094875973342
Dublin and South East,Dublin and North East,-25,-0.083445708372168,-0.10782953885980219,-0.058500893126234015
Dublin and South East,Dublin and North East,-24,0.03227631058324043,0.0042165361368406255,0.0563555262479679
Dublin and South East,Dublin and North East,-23,0.0006197502017587281,-0.02559824237198102,0.025204332761358375
Dublin and South East,Dublin and North East,-22,0.018573237404562216,-0.01795175476714129,0.05153187355105071
Dublin and South East,Dublin and North East,-21,-0.10537652647214618,-0.14169719193982472,-0.06631385214053051
Dublin and South East,Dublin and North East,-20,0.06084294627111494,0.020683395515549555,0.09760615238234643
Dublin and South East,Dublin and North East,-19,-0.08441075787214941,-0.12054074073127503,-0.049245117025054866
Dublin and South East,Dublin and North East,-18,0.0016167409953351712,-0.029119265925304234,0.03191076718312836
Dublin and South East,Dublin and North East,-17,0.04842831122176515,0.021960955985952487,0.07321875821444997
Dublin and South East,Dublin and North East,-16,0.056118910550232416,0.02973127313536734,0.08045961378929714
Dublin and South East,Dublin and North East,-15,-0.04894978151114775,-0.07314558309026463,-0.021328371741179596
Dublin and South East,Dublin and North East,-14,-0.08959231832648433,-0.12180924769489397,-0.053478726893570167
Dublin and South East,Dublin and North East,-13,-0.07821443855671083,-0.10926480060918738,-0.046187497611869244
Dublin and South East,Dublin and North East,-12,-0.02214327577056086,-0.04878725497371391,0.0044694743700149685
Dublin and South East,Dublin and North East,-11,0.1050185973724061,0.0795470991004872,0.12806031448977034
Dublin and South East,Dublin and North East,-10,-0.048648065321381086,-0.07299801489616,-0.02182396159540988
Dublin and South East,Dublin and North East,-9,0.05065903965640682,0.027351621814391883,0.0733784332013461
Dublin and South East,Dublin and North East,-8,0.053980787941636243,0.020838019556493136,0.08441418471800946
Dublin and South East,Dublin and North East,-7,-0.2280394310173641,-0.2625789693076842,-0.18776320814526054
Dublin and South East,Dublin and North East,-6,-0.03436628936872794,-0.07417020531858229,0.00657649141575609
Dublin and South East,Dublin and North East,-5,0.1823392916210429,0.13396374859752047,0.22455539923027568
Dublin and South East,Dublin and North East,-4,-0.12312331011669918,-0.155117195688603,-0.08509590999944361
Dublin and South East,Dublin and North East,-3,-0.0737687995501754,-0.10153365321017842,-0.04239420501705197
Dublin and South East,Dublin and North East,-2,0.002276813882220222,-0.04933936361804583,0.055440967590671145
Dublin and South East,Dublin and North East,-1,-0.09409093148908709,-0.1306395613989323,-0.05319746512591919
Dublin and South East,Dublin and North East,0,0.2596398817183928,0.22480015789661079,0.2848509617939484
Dublin and South East,Dublin and North East,1,0.006737586131729376,-0.03020857979581449,0.044623647705169474
Dublin and South East,Dublin and North East,2,0.08389439633272992,0.03624374019751171,0.1310899744757442
Dublin and South East,Dublin and North East,3,0.057686872515535406,0.01853280589260045,0.09289934051366083
Dublin and South East,Dublin and North East,4,-0.059476882342444914,-0.09002417669588426,-0.02809981353805582
Dublin and South East,Dublin and North East,5,-0.1458635499758218,-0.1738036688418312,-0.11416608056033906
Dublin and South East,Dublin and North East,6,0.1119087594049111,0.07354298490451537,0.1437931697408878
Dublin and South East,Dublin and North East,7,-0.10403192968969825,-0.1594735503054271,-0.04258129100770915
Dublin and South East,Dublin and North East,8,-0.02949130425388749,-0.07271032527873243,0.015069658603596218
Dublin and South East,Dublin and North East,9,0.03693670750551022,-0.009054829721007907,0.08458919509841276
Dublin and South East,Dublin and North East,10,0.06770491102371698,0.033211535008724216,0.10194278295344116
Dublin and South East,Dublin and North East,11,-0.043296376017777666,-0.07239377330312027,-0.011050510843309394
Dublin and South East,Dublin and North East,12,0.06277676855647593,0.03102566371881888,0.09344774793356837
Dublin and South East,Dublin and North East,13,-0.06254764282607048,-0.09979348430741398,-0.025532715154674507
Dublin and South East,Dublin and North East,14,-0.09543089959306839,-0.13038750272125058,-0.058297700363313366
Dublin and South East,Dublin and North East,15,0.0012797121472053205,-0.036148345880368575,0.04035890798873636
Dublin and South East,Dublin and North East,16,-0.09179271173181816,-0.12175321270497116,-0.059390639354729484
Dublin and South East,Dublin and North East,17,0.09202132629857994,0.060598825442293426,0.12220303631360659
Dublin and South East,Dublin and North East,18,-0.019796082101136796,-0.04251994125163652,0.00394588927694474
Dublin and South East,Dublin and North East,19,-0.06936749416211895,-0.09349141804290138,-0.04358711734310183
Dublin and South East,Dublin and North East,20,0.09645189200040252,0.05880770567225122,0.12952975950293877
Dublin and South East,Dublin and North East,21,-0.0083993329046715,-0.043583967490415355,0.027371511820532282
Dublin and South East,Dublin and North East,22,-0.07437820632627817,-0.10338476848102779,-0.04138977234718113
Dublin and South East,Dublin and North East,23,0.02808571770560759,-0.0006412771197949724,0.0572178579251134
Dublin and South East,Dublin and North East,24,0.005968913306907771,-0.014863037128147853,0.027865152963542496
Dublin and South East,Dublin and North East,25,-0.046106610603076595,-0.06723311561244465,-0.02307369312096405
Dublin and South East,Dublin and North East,26,0.07905350111782364,0.06091255830521935,0.09451568654756187
Dublin and South East,Dublin and South East,-26,-0.00015495350984092527,-0.035998881366431,0.012106111330496114
Dublin and South East,Dublin and South East,-25,-0.025886026946461523,-0.061323616760391685,-0.00931296478041944
Dublin and South East,Dublin and South East,-24,0.011578478256736831,-0.025656995540879756,0.037492159444228706
Dublin and South East,Dublin and South East,-23,-0.053273826799487,-0.08567580962823039,-0.0360323057988407
Dublin and South East,Dublin and South East,-22,-0.02501300097488203,-0.06082814355604533,0.0007321767144146371
Dublin and South East,Dublin and South East,-21,0.057571204218814356,0.018064443291086498,0.08740129529624488
Dublin and South East,Dublin and South East,-20,0.07822904395185094,0.04191974218784458,0.10201397155694705
Dublin and South East,Dublin and South East,-19,-0.08230929771947916,-0.1105547109542266,-0.060971963192797574
Dublin and South East,Dublin and South East,-18,0.024333682576200583,-0.005678907995141175,0.05057588503080203
Dublin and South East,Dublin and South East,-17,0.11680214392703595,0.08911017464934846,0.13501764266922148
Dublin and South East,Dublin and South East,-16,-0.09440214356996965,-0.1125325745633748,-0.07498959485738603
Dublin and South East,Dublin and South East,-15,0.0316708336041478,0.003305544535665099,0.058642131985022175
Dublin and South East,Dublin and South East,-14,0.04786368220556237,0.02240142573768537,0.06976072813968591
Dublin and South East,Dublin and South East,-13,-0.12647162343975465,-0.14594617193643258,-0.10112690704714243
Dublin and South East,Dublin and South East,-12,0.013527364412060955,0.002463110661607191,0.024397710285302108
Dublin and South East,Dublin and South East,-11,0.18681946889628598,0.16242232509564217,0.1997990062804724
Dublin and South East,Dublin and South East,-10,-0.08517661375552545,-0.10497078403380875,-0.06006217394345846
Dublin and South East,Dublin and South East,-9,0.045645976210344816,0.022866131892516933,0.06884258096597658
Dublin and South East,Dublin and South East,-8,0.08854756399486463,0.04413587591045659,0.12750970616969964
Dublin and South East,Dublin and South East,-7,0.03394078271592818,0.009777436939623546,0.060152413349615484
Dublin and South East,Dublin and South East,-6,0.05189654737831915,0.011739633824826045,0.08741449230843468
Dublin and South East,Dublin and South East,-5,-0.09790414548150395,-0.1541007745018647,-0.034182379014136316
