,Date,Region,Value
1700,2023-10-11,HSE Dublin and South East,0.5663721188392873
1701,2023-10-11,HSE Mid West,1.6704635415279656
1702,2023-10-11,HSE South West,0.9991709581509395
1703,2023-10-11,HSE West and North West,1.105769483921585
1704,2023-10-12,HSE Dublin and Midlands,1.0207499914164204
1705,2023-10-12,HSE Dublin and North East,0.3201126796632415
1706,2023-10-12,HSE Dublin and South East,0.5663721188392873
1707,2023-10-12,HSE Mid West,1.3799481430013631
1708,2023-10-12,HSE South West,0.9451617171698078
1709,2023-10-12,HSE West and North West,1.000458104500482
1710,2023-10-13,HSE Dublin and Midlands,0.8815568107687268
1711,2023-10-13,HSE Dublin and North East,0.2948406260056171
1712,2023-10-13,HSE Dublin and South East,0.4016093206314946
1713,2023-10-13,HSE Mid West,1.4767866091768973
1714,2023-10-13,HSE South West,0.5400924098113187
1715,2023-10-13,HSE West and North West,0.8161631905135509
1716,2023-10-14,HSE Dublin and Midlands,0.4732568142021586
1717,2023-10-14,HSE Dublin and North East,0.05054410731524865
1718,2023-10-14,HSE Dublin and South East,0.1750604730957797
1719,2023-10-14,HSE Mid West,0.21788654889495204
1720,2023-10-14,HSE South West,0.5400924098113187
1721,2023-10-14,HSE West and North West,0.40808159525677545
1722,2023-10-15,HSE Dublin and Midlands,0.49181590495518446
1723,2023-10-15,HSE Dublin and North East,0.15163232194574594
1724,2023-10-15,HSE Dublin and South East,0.5560744439513002
1725,2023-10-15,HSE Mid West,0.9199654286675754
1726,2023-10-15,HSE South West,0.5400924098113187
1727,2023-10-15,HSE West and North West,0.6187043540989823
1728,2023-10-16,HSE Dublin and Midlands,0.6959659032384685
1729,2023-10-16,HSE Dublin and North East,0.412776876407864
1730,2023-10-16,HSE Dublin and South East,0.5869674686152614
1731,2023-10-16,HSE Mid West,1.4041577595452466
1732,2023-10-16,HSE South West,0.7696316839811292
1733,2023-10-16,HSE West and North West,0.9872941820728439
1734,2023-10-17,HSE Dublin and Midlands,0.7238045393680073
1735,2023-10-17,HSE Dublin and North East,0.4043528585219892
1736,2023-10-17,HSE Dublin and South East,0.5766697937272742
1737,2023-10-17,HSE Mid West,1.3799481430013631
1738,2023-10-17,HSE South West,0.6886178225094314
1739,2023-10-17,HSE West and North West,0.9478024147899301
1740,2023-10-18,HSE Dublin and Midlands,0.7980409023801106
1741,2023-10-18,HSE Dublin and North East,0.3622327690926153
1742,2023-10-18,HSE Dublin and South East,0.5663721188392873
1743,2023-10-18,HSE Mid West,1.4767866091768973
1744,2023-10-18,HSE South West,0.5130877893207528
1745,2023-10-18,HSE West and North West,0.7898353456582752
1746,2023-10-19,HSE Dublin and Midlands,0.49181590495518446
1747,2023-10-19,HSE Dublin and North East,0.2358725008044937
1748,2023-10-19,HSE Dublin and South East,0.28833489686363717
1749,2023-10-19,HSE Mid West,1.0410135113869932
1750,2023-10-19,HSE South West,0.8911524761886759
1751,2023-10-19,HSE West and North West,0.6976878886648097
1752,2023-10-20,HSE Dublin and Midlands,0.6124499948498523
1753,2023-10-20,HSE Dublin and North East,0.32853669754911624
1754,2023-10-20,HSE Dublin and South East,0.26773954708766307
1755,2023-10-20,HSE Mid West,1.1136423610186437
1756,2023-10-20,HSE South West,0.6211062712830165
1757,2023-10-20,HSE West and North West,0.8424910353688269
1758,2023-10-21,HSE Dublin and Midlands,0.5474931772142619
1759,2023-10-21,HSE Dublin and North East,0.2358725008044937
1760,2023-10-21,HSE Dublin and South East,0.257441872199676
1761,2023-10-21,HSE Mid West,1.2346904437380617
1762,2023-10-21,HSE South West,0.7291247532452803
1763,2023-10-21,HSE West and North West,0.5792125868160685
1764,2023-10-22,HSE Dublin and Midlands,0.6217295402263652
1765,2023-10-22,HSE Dublin and North East,0.16005633983162074
1766,2023-10-22,HSE Dublin and South East,0.3810139708555206
1767,2023-10-22,HSE Mid West,1.7915116242473834
1768,2023-10-22,HSE South West,0.6481108917735825
1769,2023-10-22,HSE West and North West,0.5528847419607926
1770,2023-10-23,HSE Dublin and Midlands,0.872277265392214
1771,2023-10-23,HSE Dublin and North East,0.5644091983536099
1772,2023-10-23,HSE Dublin and South East,0.6590511928311706
1773,2023-10-23,HSE Mid West,1.815721240791267
1774,2023-10-23,HSE South West,0.8641478556981099
1775,2023-10-23,HSE West and North West,0.9214745699346543
1776,2023-10-24,HSE Dublin and Midlands,0.8073204477566235
1777,2023-10-24,HSE Dublin and North East,0.6149533056688585
1778,2023-10-24,HSE Dublin and South East,0.6796465426071447
1779,2023-10-24,HSE Mid West,1.4283673760891302
1780,2023-10-24,HSE South West,0.9991709581509396
1781,2023-10-24,HSE West and North West,1.2110808633426884
1782,2023-10-25,HSE Dublin and Midlands,1.0393090821694464
1783,2023-10-25,HSE Dublin and North East,0.4296249121796135
1784,2023-10-25,HSE Dublin and South East,0.741432591935067
1785,2023-10-25,HSE Mid West,1.0894327444747602
1786,2023-10-25,HSE South West,0.891152476188676
1787,2023-10-25,HSE West and North West,1.474359311895447
1788,2023-10-26,HSE Dublin and Midlands,0.8537181746391881
1789,2023-10-26,HSE Dublin and North East,0.35380875120674055
1790,2023-10-26,HSE Dublin and South East,0.6487535179431836
1791,2023-10-26,HSE Mid West,1.0168038948431095
1792,2023-10-26,HSE South West,0.8236409249622612
1793,2023-10-26,HSE West and North West,0.8951467250793785
1794,2023-10-27,HSE Dublin and Midlands,0.7052454486149815
1795,2023-10-27,HSE Dublin and North East,0.30326464389149194
1796,2023-10-27,HSE Dublin and South East,0.4325023452954557
1797,2023-10-27,HSE Mid West,1.0168038948431095
1798,2023-10-27,HSE South West,0.7021201327547144
1799,2023-10-27,HSE West and North West,0.5265568971055168
1800,2023-10-28,HSE Dublin and Midlands,0.37118181506051656
1801,2023-10-28,HSE Dublin and North East,0.0673921430869982
1802,2023-10-28,HSE Dublin and South East,0.10297674887987042
1803,2023-10-28,HSE Mid West,0.7020788797726233
1804,2023-10-28,HSE South West,0.5400924098113187
1805,2023-10-28,HSE West and North West,0.2237866812698446
1806,2023-10-29,HSE Dublin and Midlands,0.4175795419430811
1807,2023-10-29,HSE Dublin and North East,0.11793625040224685
1808,2023-10-29,HSE Dublin and South East,0.0514883744399352
1809,2023-10-29,HSE Mid West,0.9441750452114589
1810,2023-10-29,HSE South West,0.5130877893207528
1811,2023-10-29,HSE West and North West,0.32909806069094794
1812,2023-10-30,HSE Dublin and Midlands,0.7145249939914944
1813,2023-10-30,HSE Dublin and North East,0.26114455446211804
1814,2023-10-30,HSE Dublin and South East,0.19565582287175382
1815,2023-10-30,HSE Mid West,0.9925942782992261
1816,2023-10-30,HSE South West,0.5535947200566017
1817,2023-10-30,HSE West and North West,0.5923765092437063
1818,2023-10-31,HSE Dublin and Midlands,0.8722772653922138
1819,2023-10-31,HSE Dublin and North East,0.6486493772123577
1820,2023-10-31,HSE Dublin and South East,0.3913116457435076
1821,2023-10-31,HSE Mid West,1.2831096768258288
1822,2023-10-31,HSE South West,1.1206917503584863
1823,2023-10-31,HSE West and North West,1.0136220269281198
1824,2023-11-01,HSE Dublin and Midlands,1.0021909006633947
1825,2023-11-01,HSE Dublin and North East,0.6402253593264828
1826,2023-11-01,HSE Dublin and South East,0.514883744399352
1827,2023-11-01,HSE Mid West,1.210480827194178
1828,2023-11-01,HSE South West,0.9451617171698078
1829,2023-11-01,HSE West and North West,1.0531137942110333
1830,2023-11-02,HSE Dublin and Midlands,0.7052454486149814
1831,2023-11-02,HSE Dublin and North East,0.28641660811974234
1832,2023-11-02,HSE Dublin and South East,0.504586069511365
1833,2023-11-02,HSE Mid West,1.2346904437380617
1834,2023-11-02,HSE South West,1.0126732683962225
1835,2023-11-02,HSE West and North West,1.0794416390663093
1836,2023-11-03,HSE Dublin and Midlands,0.8258795385096493
1837,2023-11-03,HSE Dublin and North East,0.26114455446211804
1838,2023-11-03,HSE Dublin and South East,0.47369304484740393
1839,2023-11-03,HSE Mid West,0.9683846617553424
1840,2023-11-03,HSE South West,0.9991709581509396
1841,2023-11-03,HSE West and North West,0.8688188802241026
1842,2023-11-04,HSE Dublin and Midlands,0.8908363561452397
1843,2023-11-04,HSE Dublin and North East,0.28641660811974234
1844,2023-11-04,HSE Dublin and South East,0.28833489686363717
1845,2023-11-04,HSE Mid West,0.36314424815825347
1846,2023-11-04,HSE South West,0.43207392784905496
1847,2023-11-04,HSE West and North West,0.5660486643884305
1848,2023-11-05,HSE Dublin and Midlands,1.0021909006633947
1849,2023-11-05,HSE Dublin and North East,0.47174500160898747
1850,2023-11-05,HSE Dublin and South East,0.720837242159093
1851,2023-11-05,HSE Mid West,0.8715461955798082
1852,2023-11-05,HSE South West,0.9181570966792417
1853,2023-11-05,HSE West and North West,0.6318682765266201
1854,2023-11-06,HSE Dublin and Midlands,1.2620181712057563
1855,2023-11-06,HSE Dublin and North East,0.5475611625818604
1856,2023-11-06,HSE Dublin and South East,0.8753023654788985
1857,2023-11-06,HSE Mid West,1.210480827194178
1858,2023-11-06,HSE South West,0.8911524761886759
1859,2023-11-06,HSE West and North West,0.8293271129411889
1860,2023-11-07,HSE Dublin and Midlands,1.2712977165822692
1861,2023-11-07,HSE Dublin and North East,0.598105269897109
1862,2023-11-07,HSE Dublin and South East,0.5457767690633132
1863,2023-11-07,HSE Mid West,1.1862712106502944
1864,2023-11-07,HSE South West,0.9721663376603737
1865,2023-11-07,HSE West and North West,1.1847530184874127
1866,2023-11-08,HSE Dublin and Midlands,1.1321045359345754
1867,2023-11-08,HSE Dublin and North East,0.4464729479513631
1868,2023-11-08,HSE Dublin and South East,0.5972651435032483
1869,2023-11-08,HSE Mid West,1.3557385264574795
1870,2023-11-08,HSE South West,0.9451617171698078
1871,2023-11-08,HSE West and North West,1.1715890960597748
1872,2023-11-09,HSE Dublin and Midlands,0.9743522645338559
1873,2023-11-09,HSE Dublin and North East,0.28641660811974234
1874,2023-11-09,HSE Dublin and South East,0.48399071973539093
1875,2023-11-09,HSE Mid West,1.4525769926330139
1876,2023-11-09,HSE South West,0.8911524761886759
1877,2023-11-09,HSE West and North West,1.145261251204499
1878,2023-11-10,HSE Dublin and Midlands,0.8351590838861622
1879,2023-11-10,HSE Dublin and North East,0.3538087512067406
1880,2023-11-10,HSE Dublin and South East,0.5560744439513002
1881,2023-11-10,HSE Mid West,1.0894327444747602
1882,2023-11-10,HSE South West,0.7831339942264122
1883,2023-11-10,HSE West and North West,1.1847530184874127
1884,2023-11-11,HSE Dublin and Midlands,0.6217295402263652
1885,2023-11-11,HSE Dublin and North East,0.23587250080449373
1886,2023-11-11,HSE Dublin and South East,0.33982327130357237
1887,2023-11-11,HSE Mid West,0.7747077294042739
1888,2023-11-11,HSE South West,0.6751155122641485
1889,2023-11-11,HSE West and North West,0.5265568971055168
1890,2023-11-12,HSE Dublin and Midlands,0.5938909040968264
1891,2023-11-12,HSE Dublin and North East,0.4548969658372378
1892,2023-11-12,HSE Dublin and South East,0.514883744399352
1893,2023-11-12,HSE Mid West,1.162061594106411
1894,2023-11-12,HSE South West,0.7291247532452803
1895,2023-11-12,HSE West and North West,0.5792125868160685
1896,2023-11-13,HSE Dublin and Midlands,0.9557931737808302
1897,2023-11-13,HSE Dublin and North East,0.5054410731524865
1898,2023-11-13,HSE Dublin and South East,0.7311349170470799
1899,2023-11-13,HSE Mid West,1.5736250753524315
1900,2023-11-13,HSE South West,1.1206917503584863
1901,2023-11-13,HSE West and North West,1.118933406349223
1902,2023-11-14,HSE Dublin and Midlands,1.1042658998050368
1903,2023-11-14,HSE Dublin and North East,0.5391371446959856
1904,2023-11-14,HSE Dublin and South East,0.6590511928311706
1905,2023-11-14,HSE Mid West,1.4041577595452466
1906,2023-11-14,HSE South West,0.9451617171698078
1907,2023-11-14,HSE West and North West,1.1452612512044988
1908,2023-11-15,HSE Dublin and Midlands,1.0578681729224721
1909,2023-11-15,HSE Dublin and North East,0.412776876407864
1910,2023-11-15,HSE Dublin and South East,0.4633953699594169
1911,2023-11-15,HSE Mid West,1.5252058422646646
1912,2023-11-15,HSE South West,0.9451617171698077
1913,2023-11-15,HSE West and North West,0.9872941820728438
1914,2023-11-16,HSE Dublin and Midlands,0.9186749922747784
1915,2023-11-16,HSE Dublin and North East,0.4464729479513631
1916,2023-11-16,HSE Dublin and South East,0.514883744399352
1917,2023-11-16,HSE Mid West,1.210480827194178
1918,2023-11-16,HSE South West,0.8641478556981099
1919,2023-11-16,HSE West and North West,1.434867544612533
1920,2023-11-17,HSE Dublin and Midlands,0.9650727191573429
1921,2023-11-17,HSE Dublin and North East,0.412776876407864
1922,2023-11-17,HSE Dublin and South East,0.6693488677191577
1923,2023-11-17,HSE Mid West,1.4041577595452466
1924,2023-11-17,HSE South West,0.9586640274150908
1925,2023-11-17,HSE West and North West,1.1452612512044988
1926,2023-11-18,HSE Dublin and Midlands,0.4175795419430811
1927,2023-11-18,HSE Dublin and North East,0.26114455446211804
1928,2023-11-18,HSE Dublin and South East,0.2780372219756501
1929,2023-11-18,HSE Mid West,1.3557385264574795
1930,2023-11-18,HSE South West,0.6886178225094314
1931,2023-11-18,HSE West and North West,0.658196121381896
1932,2023-11-19,HSE Dublin and Midlands,0.4918159049551844
1933,2023-11-19,HSE Dublin and North East,0.4633209837231127
1934,2023-11-19,HSE Dublin and South East,0.42220467040746873
1935,2023-11-19,HSE Mid West,1.1862712106502944
1936,2023-11-19,HSE South West,0.7291247532452803
1937,2023-11-19,HSE West and North West,0.7635075008029992
1938,2023-11-20,HSE Dublin and Midlands,0.9186749922747784
1939,2023-11-20,HSE Dublin and North East,0.5644091983536099
1940,2023-11-20,HSE Dublin and South East,0.5869674686152613
1941,2023-11-20,HSE Mid West,1.5494154588085478
1942,2023-11-20,HSE South West,0.823640924962261
1943,2023-11-20,HSE West and North West,0.802999268085913
1944,2023-11-21,HSE Dublin and Midlands,0.9186749922747784
1945,2023-11-21,HSE Dublin and North East,0.488593037380737
1946,2023-11-21,HSE Dublin and South East,0.5045860695113651
1947,2023-11-21,HSE Mid West,1.4283673760891302
1948,2023-11-21,HSE South West,1.0261755786415057
1949,2023-11-21,HSE West and North West,1.3032283203361539
1950,2023-11-22,HSE Dublin and Midlands,0.760922720874059
1951,2023-11-22,HSE Dublin and North East,0.4548969658372378
1952,2023-11-22,HSE Dublin and South East,0.4633953699594169
1953,2023-11-22,HSE Mid West,1.3315289099135958
1954,2023-11-22,HSE South West,0.823640924962261
1955,2023-11-22,HSE West and North West,0.9478024147899302
1956,2023-11-23,HSE Dublin and Midlands,0.5660522679672877
1957,2023-11-23,HSE Dublin and North East,0.4380489300654883
1958,2023-11-23,HSE Dublin and South East,0.48399071973539093
1959,2023-11-23,HSE Mid West,1.210480827194178
1960,2023-11-23,HSE South West,0.7696316839811292
1961,2023-11-23,HSE West and North West,0.6713600438095338
1962,2023-11-24,HSE Dublin and Midlands,0.6774068124854427
1963,2023-11-24,HSE Dublin and North East,0.46332098372311264
1964,2023-11-24,HSE Dublin and South East,0.5354790941753261
1965,2023-11-24,HSE Mid West,0.9199654286675754
1966,2023-11-24,HSE South West,0.47258085858490384
1967,2023-11-24,HSE West and North West,0.48706512982260297
1968,2023-11-25,HSE Dublin and Midlands,0.42685908731959404
1969,2023-11-25,HSE Dublin and North East,0.18532839348924507
1970,2023-11-25,HSE Dublin and South East,0.3295255964155853
1971,2023-11-25,HSE Mid West,1.0168038948431095
1972,2023-11-25,HSE South West,0.5805993405471677
1973,2023-11-25,HSE West and North West,0.329098060690948
1974,2023-11-26,HSE Dublin and Midlands,0.2783863612953874
1975,2023-11-26,HSE Dublin and North East,0.21902446503274414
1976,2023-11-26,HSE Dublin and South East,0.5560744439513002
1977,2023-11-26,HSE Mid West,1.3799481430013631
1978,2023-11-26,HSE South West,0.5670970303018846
1979,2023-11-26,HSE West and North West,0.4739012073949651
1980,2023-11-27,HSE Dublin and Midlands,0.6866863578619556
1981,2023-11-27,HSE Dublin and North East,0.6318013414406082
1982,2023-11-27,HSE Dublin and South East,0.7311349170470799
1983,2023-11-27,HSE Mid West,1.5736250753524315
1984,2023-11-27,HSE South West,0.8641478556981099
1985,2023-11-27,HSE West and North West,0.802999268085913
1986,2023-11-28,HSE Dublin and Midlands,0.7794818116270847
1987,2023-11-28,HSE Dublin and North East,0.4633209837231127
1988,2023-11-28,HSE Dublin and South East,0.8650046905909115
1989,2023-11-28,HSE Mid West,1.2346904437380617
1990,2023-11-28,HSE South West,1.0126732683962225
1991,2023-11-28,HSE West and North West,0.7766714232306372
1992,2023-11-29,HSE Dublin and Midlands,0.8073204477566235
1993,2023-11-29,HSE Dublin and North East,0.412776876407864
1994,2023-11-29,HSE Dublin and South East,0.762027941711041
1995,2023-11-29,HSE Mid West,1.0652231279308768
1996,2023-11-29,HSE South West,1.174700991339618
1997,2023-11-29,HSE West and North West,0.7240157335200855
1998,2023-11-30,HSE Dublin and Midlands,0.5938909040968265
1999,2023-11-30,HSE Dublin and North East,0.4043528585219892
2000,2023-11-30,HSE Dublin and South East,0.762027941711041
2001,2023-11-30,HSE Mid West,1.1378519775625273
2002,2023-11-30,HSE South West,0.9181570966792418
2003,2023-11-30,HSE West and North West,0.7371796559477235
2004,2023-12-01,HSE Dublin and Midlands,0.6681272671089298
2005,2023-12-01,HSE Dublin and North East,0.18532839348924507
2006,2023-12-01,HSE Dublin and South East,0.4530976950714298
2007,2023-12-01,HSE Mid West,1.1136423610186437
2008,2023-12-01,HSE South West,0.7561293737358462
2009,2023-12-01,HSE West and North West,0.6976878886648097
2010,2023-12-02,HSE Dublin and Midlands,0.436138632696107
2011,2023-12-02,HSE Dublin and North East,0.0673921430869982
2012,2023-12-02,HSE Dublin and South East,0.2780372219756501
2013,2023-12-02,HSE Mid West,0.9199654286675754
2014,2023-12-02,HSE South West,0.6886178225094314
2015,2023-12-02,HSE West and North West,0.5265568971055167
2016,2023-12-03,HSE Dublin and Midlands,0.4361386326961069
2017,2023-12-03,HSE Dublin and North East,0.22744848291861894
2018,2023-12-03,HSE Dublin and South East,0.2059534977597408
2019,2023-12-03,HSE Mid West,1.1862712106502944
2020,2023-12-03,HSE South West,0.6481108917735825
2021,2023-12-03,HSE West and North West,0.8556549577964647
2022,2023-12-04,HSE Dublin and Midlands,0.8351590838861622
2023,2023-12-04,HSE Dublin and North East,0.598105269897109
2024,2023-12-04,HSE Dublin and South East,0.504586069511365
2025,2023-12-04,HSE Mid West,1.4525769926330139
2026,2023-12-04,HSE South West,0.6481108917735825
2027,2023-12-04,HSE West and North West,1.0399498717833955
2028,2023-12-05,HSE Dublin and Midlands,1.0114704460399075
2029,2023-12-05,HSE Dublin and North East,0.5475611625818604
2030,2023-12-05,HSE Dublin and South East,0.5972651435032484
2031,2023-12-05,HSE Mid West,1.5252058422646646
2032,2023-12-05,HSE South West,0.9991709581509396
2033,2023-12-05,HSE West and North West,1.2374087081979643
2034,2023-12-06,HSE Dublin and Midlands,0.8351590838861622
2035,2023-12-06,HSE Dublin and North East,0.37065678697849014
2036,2023-12-06,HSE Dublin and South East,0.5560744439513002
2037,2023-12-06,HSE Mid West,1.210480827194178
2038,2023-12-06,HSE South West,0.931659406924525
2039,2023-12-06,HSE West and North West,1.448031467040171
2040,2023-12-07,HSE Dublin and Midlands,0.8444386292626751
2041,2023-12-07,HSE Dublin and North East,0.39592884063611444
2042,2023-12-07,HSE Dublin and South East,0.4119069955194816
2043,2023-12-07,HSE Mid West,1.1378519775625273
2044,2023-12-07,HSE South West,0.4995854790754698
2045,2023-12-07,HSE West and North West,1.3690479324743436
2046,2023-12-08,HSE Dublin and Midlands,0.9929113552868818
2047,2023-12-08,HSE Dublin and North East,0.5812572341253595
2048,2023-12-08,HSE Dublin and South East,0.35012094619155937
2049,2023-12-08,HSE Mid West,1.3315289099135958
2050,2023-12-08,HSE South West,0.7696316839811291
2051,2023-12-08,HSE West and North West,1.1715890960597748
2052,2023-12-09,HSE Dublin and Midlands,0.8908363561452397
2053,2023-12-09,HSE Dublin and North East,0.2021764292609946
2054,2023-12-09,HSE Dublin and South East,0.4325023452954557
2055,2023-12-09,HSE Mid West,1.3799481430013631
2056,2023-12-09,HSE South West,0.4860831688301868
2057,2023-12-09,HSE West and North West,0.7108518110924475
2058,2023-12-10,HSE Dublin and Midlands,1.2248999896997046
2059,2023-12-10,HSE Dublin and North East,0.43804893006548834
2060,2023-12-10,HSE Dublin and South East,0.6590511928311706
2061,2023-12-10,HSE Mid West,1.4767866091768973
2062,2023-12-10,HSE South West,0.5941016507924506
2063,2023-12-10,HSE West and North West,1.0662777166386714
2064,2023-12-11,HSE Dublin and Midlands,1.4661681694890405
2065,2023-12-11,HSE Dublin and North East,0.749737591842855
2066,2023-12-11,HSE Dublin and South East,0.8032186412629891
2067,2023-12-11,HSE Mid West,1.4767866091768973
2068,2023-12-11,HSE South West,0.823640924962261
2069,2023-12-11,HSE West and North West,1.6981459931652916
2070,2023-12-12,HSE Dublin and Midlands,1.3176954434648338
2071,2023-12-12,HSE Dublin and North East,0.5812572341253595
2072,2023-12-12,HSE Dublin and South East,0.6796465426071447
2073,2023-12-12,HSE Mid West,1.5494154588085478
2074,2023-12-12,HSE South West,1.0666825093773544
2075,2023-12-12,HSE West and North West,1.3822118549019815
2076,2023-12-13,HSE Dublin and Midlands,1.4290499879829888
2077,2023-12-13,HSE Dublin and North East,0.43804893006548834
2078,2023-12-13,HSE Dublin and South East,0.6693488677191577
2079,2023-12-13,HSE Mid West,1.2831096768258288
2080,2023-12-13,HSE South West,1.242212542566033
2081,2023-12-13,HSE West and North West,1.592834613744188
2082,2023-12-14,HSE Dublin and Midlands,0.9743522645338559
2083,2023-12-14,HSE Dublin and North East,0.32853669754911624
2084,2023-12-14,HSE Dublin and South East,0.3913116457435076
2085,2023-12-14,HSE Mid West,1.5978346918963149
2086,2023-12-14,HSE South West,0.9586640274150907
2087,2023-12-14,HSE West and North West,1.4875232343230849
2088,2023-12-15,HSE Dublin and Midlands,0.5753318133438006
2089,2023-12-15,HSE Dublin and North East,0.4633209837231127
2090,2023-12-15,HSE Dublin and South East,0.4428000201834428
2091,2023-12-15,HSE Mid West,1.5736250753524315
2092,2023-12-15,HSE South West,1.282719473301882
2093,2023-12-15,HSE West and North West,1.0531137942110336
2094,2023-12-16,HSE Dublin and Midlands,0.4825363595786715
2095,2023-12-16,HSE Dublin and North East,0.09266419674462253
2096,2023-12-16,HSE Dublin and South East,0.4016093206314946
2097,2023-12-16,HSE Mid West,1.2589000602819451
2098,2023-12-16,HSE South West,0.5941016507924506
2099,2023-12-16,HSE West and North West,0.7898353456582752
2100,2023-12-17,HSE Dublin and Midlands,0.4082999965665682
2101,2023-12-17,HSE Dublin and North East,0.11793625040224684
2102,2023-12-17,HSE Dublin and South East,0.5045860695113651
2103,2023-12-17,HSE Mid West,1.3557385264574795
2104,2023-12-17,HSE South West,0.6346085815282995
2105,2023-12-17,HSE West and North West,0.9872941820728438
2106,2023-12-18,HSE Dublin and Midlands,0.6310090856028782
2107,2023-12-18,HSE Dublin and North East,0.3032646438914919
2108,2023-12-18,HSE Dublin and South East,0.8135163161509762
2109,2023-12-18,HSE Mid West,1.5494154588085478
2110,2023-12-18,HSE South West,0.8776501659433928
2111,2023-12-18,HSE West and North West,1.2374087081979643
2112,2023-12-19,HSE Dublin and Midlands,0.6588477217324169
2113,2023-12-19,HSE Dublin and North East,0.26114455446211804
2114,2023-12-19,HSE Dublin and South East,0.6796465426071447
2115,2023-12-19,HSE Mid West,1.2346904437380617
2116,2023-12-19,HSE South West,1.0126732683962225
2117,2023-12-19,HSE West and North West,1.2242447857703265
2118,2023-12-20,HSE Dublin and Midlands,0.4825363595786715
2119,2023-12-20,HSE Dublin and North East,0.2358725008044937
2120,2023-12-20,HSE Dublin and South East,0.5560744439513002
2121,2023-12-20,HSE Mid West,1.162061594106411
2122,2023-12-20,HSE South West,0.5400924098113187
2123,2023-12-20,HSE West and North West,1.158425173632137
2124,2023-12-21,HSE Dublin and Midlands,0.36190226968400363
2125,2023-12-21,HSE Dublin and North East,0.15163232194574597
2126,2023-12-21,HSE Dublin and South East,0.33982327130357237
2127,2023-12-21,HSE Mid West,0.8715461955798082
2128,2023-12-21,HSE South West,0.41857161760377204
2129,2023-12-21,HSE West and North West,0.7503435783753614
2130,2023-12-22,HSE Dublin and Midlands,0.2041499982832841
2131,2023-12-22,HSE Dublin and North East,0.0336960715434991
2132,2023-12-22,HSE Dublin and South East,0.14416744843181858
2133,2023-12-22,HSE Mid West,0.5568211805093218
2134,2023-12-22,HSE South West,0.2565438946603764
2135,2023-12-22,HSE West and North West,0.39491767282913753
2136,2023-12-23,HSE Dublin and Midlands,0.16703181677723244
2137,2023-12-23,HSE Dublin and North East,0.0
2138,2023-12-23,HSE Dublin and South East,0.08238139910389633
2139,2023-12-23,HSE Mid West,0.21788654889495204
2140,2023-12-23,HSE South West,0.0810138614716978
2141,2023-12-23,HSE West and North West,0.17113099155929296
2142,2023-12-24,HSE Dublin and Midlands,0.055677272259077475
2143,2023-12-24,HSE Dublin and North East,0.0
2144,2023-12-24,HSE Dublin and South East,0.0
2145,2023-12-24,HSE Mid West,0.16946731580718494
2146,2023-12-24,HSE South West,0.06751155122641485
2147,2023-12-24,HSE West and North West,0.05265568971055167
2148,2023-12-25,HSE Dublin and Midlands,0.05567727225907748
2149,2023-12-25,HSE Dublin and North East,0.01684803577174955
2150,2023-12-25,HSE Dublin and South East,0.020595349775974083
2151,2023-12-25,HSE Mid West,0.04841923308776712
2152,2023-12-25,HSE South West,0.06751155122641485
2153,2023-12-25,HSE West and North West,0.07898353456582752
2154,2023-12-26,HSE Dublin and Midlands,0.04639772688256456
2155,2023-12-26,HSE Dublin and North East,0.025272053657624326
2156,2023-12-26,HSE Dublin and South East,0.020595349775974083
2157,2023-12-26,HSE Mid West,0.04841923308776712
2158,2023-12-26,HSE South West,0.08101386147169781
2159,2023-12-26,HSE West and North West,0.3027702158356721
2160,2023-12-27,HSE Dublin and Midlands,0.055677272259077475
2161,2023-12-27,HSE Dublin and North East,0.042120089429373876
2162,2023-12-27,HSE Dublin and South East,0.11327442376785746
2163,2023-12-27,HSE Mid West,0.6536596466848562
2164,2023-12-27,HSE South West,0.10801848196226374
2165,2023-12-27,HSE West and North West,0.18429491398693088
2166,2023-12-28,HSE Dublin and Midlands,0.08351590838861622
2167,2023-12-28,HSE Dublin and North East,0.09266419674462253
2168,2023-12-28,HSE Dublin and South East,0.18535814798376676
2169,2023-12-28,HSE Mid West,0.605240413597089
2170,2023-12-28,HSE South West,0.35106006637735715
2171,2023-12-28,HSE West and North West,0.3949176728291376
2172,2023-12-29,HSE Dublin and Midlands,0.19487045290677119
2173,2023-12-29,HSE Dublin and North East,0.0
2174,2023-12-29,HSE Dublin and South East,0.18535814798376674
2175,2023-12-29,HSE Mid West,0.36314424815825347
2176,2023-12-29,HSE South West,0.5130877893207528
2177,2023-12-29,HSE West and North West,0.39491767282913753
2178,2023-12-30,HSE Dublin and Midlands,0.24126817978933573
2179,2023-12-30,HSE Dublin and North East,0.008424017885874775
2180,2023-12-30,HSE Dublin and South East,0.1338697735438315
2181,2023-12-30,HSE Mid West,0.2663057819827192
2182,2023-12-30,HSE South West,0.40506930735848906
2183,2023-12-30,HSE West and North West,0.31593413826331007
2184,2023-12-31,HSE Dublin and Midlands,0.4082999965665682
2185,2023-12-31,HSE Dublin and North East,0.01684803577174955
2186,2023-12-31,HSE Dublin and South East,0.247144197311689
2187,2023-12-31,HSE Mid West,0.7989173459481574
2188,2023-12-31,HSE South West,0.44557623809433794
2189,2023-12-31,HSE West and North West,0.3817537504014996
2190,2024-01-01,HSE Dublin and Midlands,0.5753318133438007
2191,2024-01-01,HSE Dublin and North East,0.05896812520112343
2192,2024-01-01,HSE Dublin and South East,0.2059534977597408
