Region,2023-01-02,2023-01-09,2023-01-16,2023-01-23,2023-01-30,2023-02-06,2023-02-13,2023-02-20,2023-02-27,2023-03-06,2023-03-13,2023-03-20,2023-03-27,2023-04-03,2023-04-10,2023-04-17,2023-04-24,2023-05-01,2023-05-08,2023-05-15,2023-05-22,2023-05-29,2023-06-05,2023-06-12,2023-06-19,2023-06-26,2023-07-03,2023-07-10,2023-07-17,2023-07-24,2023-07-31,2023-08-07,2023-08-14,2023-08-21,2023-08-28,2023-09-04,2023-09-11,2023-09-18,2023-09-25,2023-10-02,2023-10-09,2023-10-16,2023-10-23,2023-10-30,2023-11-06,2023-11-13,2023-11-20,2023-11-27,2023-12-04,2023-12-11,2023-12-18,2023-12-25,2024-01-01,2024-01-08,2024-01-15,2024-01-22,2024-01-29,2024-02-05,2024-02-12,2024-02-19,2024-02-26,2024-03-04,2024-03-11,2024-03-18,2024-03-25,2024-04-01,2024-04-08,2024-04-15,2024-04-22,2024-04-29,2024-05-06,2024-05-13,2024-05-20,2024-05-27,2024-06-03,2024-06-10,2024-06-17,2024-06-24,2024-07-01,2024-07-08,2024-07-15,2024-07-22,2024-07-29,2024-08-05,2024-08-12,2024-08-19,2024-08-26,2024-09-02,2024-09-09,2024-09-16,2024-09-23,2024-09-30,2024-10-07,2024-10-14,2024-10-21,2024-10-28,2024-11-04,2024-11-11,2024-11-18,2024-11-25,2024-12-02,2024-12-09,2024-12-16,2024-12-23,2024-12-30,2025-01-06,2025-01-13,2025-01-20,2025-01-27,2025-02-03,2025-02-10,2025-02-17,2025-02-24,2025-03-03,2025-03-10,2025-03-17,2025-03-24,2025-03-31,2025-04-07,2025-04-14,2025-04-21,2025-04-28,2025-05-05,2025-05-12,2025-05-19,2025-05-26,2025-06-02,2025-06-09,2025-06-16,2025-06-23,2025-06-30,2025-07-07,2025-07-14,2025-07-21,2025-07-28,2025-08-04,2025-08-11,2025-08-18,2025-08-25,2025-09-01,2025-09-08,2025-09-15,2025-09-22,2025-09-29,2025-10-06,2025-10-13,2025-10-20,2025-10-27,2025-11-03,2025-11-10,2025-11-17,2025-11-24,2025-12-01,2025-12-08,2025-12-15,2025-12-22,2025-12-29,2026-01-05,2026-01-12,2026-01-19,2026-01-26,2026-02-02,2026-02-09,2026-02-16,2026-02-23,2026-03-02,2026-03-09,2026-03-16,2026-03-23,2026-03-30
HSE Dublin and Midlands,12.468334605896443,10.038780907318516,9.616983390204293,7.676714811478865,8.165999931331365,9.549495787466016,10.241243715533344,11.219813955238342,10.140012311425929,13.818086660661958,11.658483373037134,12.721413116164976,12.097152790835926,8.267231335438778,9.482008184727741,10.409962722379033,10.46057842443274,12.248999896997047,13.46377674628601,8.773388355975847,8.435950342284467,7.626099109425159,5.888293338914558,8.149128030646795,8.40220654091533,9.431392482674035,9.33016107856662,8.503437945022743,4.471053681410767,4.943466900578698,4.994082602632405,5.129057808108956,7.626099109425159,6.529425564928178,6.984966883411539,8.53718174639188,8.334718938177053,8.06476852722395,10.241243715533344,10.021909006633948,10.376218921009894,8.165999931331365,9.212057773774639,10.932991643600669,12.164640393574201,10.74740073607041,8.267231335438778,8.014152825170244,12.063408989466788,12.097152790835926,4.656644588941026,1.9740123800945653,7.4236363012103315,7.187429691626366,8.06476852722395,9.347032979251189,7.170557790941797,8.57092554776102,6.951223082042401,8.334718938177053,9.16144207172093,8.638413150499295,8.85774785939869,7.271789195049211,8.149128030646795,8.638413150499295,9.212057773774639,8.250359434754209,6.191987551236799,6.377578458767057,5.500239623169473,7.896049520378261,6.748760273827574,8.182871832015934,7.76107431490171,6.984966883411539,6.057012345760247,5.584599126592317,4.201103270457665,4.352950376618785,5.601471027276887,6.445066061505333,5.820805736176283,5.652086729330593,5.533983424538611,4.420437979357061,6.006396643706541,4.943466900578698,3.576842945128614,5.888293338914558,5.922037140283696,6.984966883411539,7.6429710101097275,5.787061934807144,5.6858305306997305,5.432752020431197,6.107628047813955,6.833119777250419,6.326962756713351,8.216615633385072,7.491123903948607,8.756516455291276,8.435950342284467,2.7332479109001673,7.1368139895726594,9.870061900472827,8.047896626539382,6.445066061505333,7.9297933217473995,7.221173492995504,8.08164042790852,8.149128030646795,8.182871832015934,6.546297465612747,5.668958630015162,4.791619794417578,6.124499948498523,4.43730988004163,6.073884246444816,7.204301592310935,7.018710684780677,4.403566078672492,4.352950376618785,4.892851198524991,5.584599126592317,5.06157020537068,3.0538140239069773,4.201103270457665,6.698144571773867,4.9603388012632665,4.791619794417578,3.1719173286989597,3.610586746497752,3.3068925341755113,3.6780743492360277,3.3912520375983557,4.589156986202751,2.598272705423616,4.6735164896255945,4.606028886887319,3.2731487328063733,3.576842945128614,3.104429725960684,4.403566078672492,4.487925582095337,3.155045428014391,3.121301626645253,4.133615667719389,4.994082602632405,5.550855325223179,4.9603388012632665,6.563169366297315,6.495681763559039,7.322404897102918,4.4541817807261985,0.5567727225907748,1.6703181677723244,4.757875993048439,8.520309845707311,7.811690016955417,6.124499948498523,7.474252003264038,6.428194160820764,5.095314006739819,5.719574332068869,6.630656969035591,4.926594999894129,5.567727225907748,7.507995804633176,5.719574332068869
HSE Dublin and North East,8.120200847367817,5.385847500805185,3.9772412313638292,3.3143676928031907,2.831022404269392,2.886261865816112,5.703474404698825,5.675854673925464,4.0739102890705885,3.4248466158966306,3.53532553899007,4.502016116057668,4.750593693017907,3.65961432747019,2.2786277888021935,3.1486493081630313,2.9829309235228716,4.363917462190868,4.391537192964228,3.8115228467236695,4.488206250670988,2.8034026734960324,0.8700215193608376,0.759542596267398,1.5052753271481158,0.6904932693339981,0.4419156923737588,1.3257470771212763,1.5467049233081558,1.2705076155745565,1.1600286924811167,3.286747962029831,3.300557827416511,2.8172125388827123,2.126719269548714,2.582444827309153,2.2786277888021935,3.0519802504562716,3.8253327121103493,3.7977129813369896,4.212008942937389,3.5077058082167105,4.018670827523869,4.681544366084507,4.792023289177947,4.985361404591466,4.612495039151107,3.922001769817109,5.137269923844946,4.543445712217707,1.6157542502415556,0.33143676928031907,3.4248466158966306,5.054410731524866,5.095840327684906,4.8196430199513065,4.488206250670988,5.537756020058665,4.212008942937389,5.385847500805185,3.9358116352037893,3.8253327121103493,5.026791000751506,4.4467766545109475,3.6872340582435497,3.54913540437675,4.681544366084507,4.833452885337986,4.736783827631227,3.57675513515011,4.170579346777348,4.861072616111347,5.551565885445345,3.411036750509951,3.8391425774970296,4.626304904537787,4.529635846831027,4.874882481498027,3.922001769817109,2.3476771157355936,2.7343533465626324,2.8034026734960324,2.900071731202792,2.9829309235228716,2.0576699426153144,2.955311192749512,3.4386564812833105,3.922001769817109,3.7839031159503094,3.65961432747019,4.598685173764427,5.482516558511945,4.129149750617309,4.2948681352574685,3.963431365977149,4.5158259814443475,4.999171269978146,4.115339885230629,5.220129116165026,6.573495924059662,6.173009827845943,5.896812520112344,4.861072616111347,1.836712096428435,2.941501327362832,5.275368577711745,5.247748846938386,5.744904000858864,6.697784712539781,7.41589771264714,6.2420591547793425,6.145390097072583,4.225818808324068,2.927691461976152,3.1348394427763515,1.7538529041083553,4.267248404484108,5.026791000751506,2.4305363080556734,3.8805721736570695,2.085289673388674,2.195768596482114,1.9610008849085545,1.6571838464015953,2.485775769602393,2.996740788909552,3.1900789043230713,2.886261865816112,2.568634961922473,2.0714798080019943,2.610064558082513,2.458156038829033,2.499585634989073,2.7757829427226723,1.5605147886948356,2.181958731095434,3.038170385069592,3.0519802504562716,2.665304019629233,2.513395500375753,2.858642135042752,2.900071731202792,3.0934098466163116,3.8943820390437494,2.6929237504025925,2.043860077228634,2.0990995387753544,2.3891067118956335,3.3834170197365907,3.4662762120566706,3.0934098466163116,3.4386564812833105,4.612495039151107,4.5158259814443475,2.582444827309153,0.2900071731202792,0.7733524616540779,4.488206250670988,4.2948681352574685,3.8667623082703892,3.57675513515011,3.6043748659234702,4.4467766545109475,3.0105506542962317,3.1486493081630313,2.9829309235228716,1.9886206156819146,2.3752968465089537,4.018670827523869,3.1210295773896712
HSE Dublin and South East,9.622147415335093,7.233086841322098,5.766697937272744,5.980889574942874,5.17355186372469,6.9200375247272925,6.672893327415603,5.766697937272744,6.804703565981837,6.95299008436885,6.277462611716901,7.381373359709111,6.079747253867549,3.2293508448727364,5.140599304083131,6.854132405444175,7.546136157916904,8.435855268238985,7.018895203651968,4.679263469101312,5.38774350139482,3.14696944576884,3.443542482542867,4.3662141525065055,3.443542482542867,3.1799220054103987,4.3662141525065055,3.740115519316894,3.6247815605714386,4.975836505875338,4.7781211480259875,4.168498794657155,4.119069955194817,4.300309033223389,3.5259238816467633,3.6577341202129974,3.9213545973454655,5.750221657451964,4.596882069997416,4.547453230535078,5.008789065516897,4.679263469101312,5.305362102290924,4.94288394623378,6.260986331896121,5.980889574942874,5.536030019781833,6.4916542493870315,5.61841141888573,6.2280337722545625,4.184975074477934,1.4499126242285756,2.6197284915039036,4.283832753402609,4.959360226054559,4.679263469101312,5.288885822470145,6.870608685264954,6.606988208132486,4.4980243910727395,4.745168588384429,4.975836505875338,5.717269097810406,4.448595551610402,5.2229807031870275,6.277462611716901,5.420696061036379,5.914984455659757,5.305362102290924,4.530976950714298,3.954307156987024,3.3941136430805288,3.476495042184425,2.652681051145462,3.575352721109101,3.7565917991376727,3.888402037703907,4.448595551610402,3.4600187623636462,4.003735996449362,2.8174438493532548,2.7021098906077996,3.0316354870233853,3.7236392394961144,3.0975406063065023,4.135546235015596,4.26735647358183,4.3497378726857265,5.585458859244172,5.321838382111703,4.893455106771443,5.7831742170935225,5.371267221574041,5.437172340857158,3.773068078958452,3.476495042184425,5.38774350139482,4.448595551610402,4.844026267309104,6.722322166877941,6.689369607236382,6.096223533688328,3.509447601825984,1.6311517022571473,5.585458859244172,5.552506299602613,5.84907933637664,8.073377112181841,6.162128652971446,6.7882272861610575,4.020212276270141,5.6348876987065095,4.201451354298713,4.844026267309104,3.6906866798545557,3.1140168861272812,2.158392656522084,2.5702996520415655,2.652681051145462,2.6691573309662413,3.0975406063065023,2.850396408994813,3.212874565051957,2.9327778080987095,3.838973198241569,3.3941136430805288,3.641257840392218,2.537347092400007,2.883348968636372,2.965730367740268,2.784491289711696,3.311732243976633,3.954307156987024,3.4600187623636462,3.048111766844164,3.1963982852311776,3.740115519316894,4.547453230535078,4.102593675374037,3.7895443587792315,5.190028143545469,5.717269097810406,3.871925757883128,3.410589922901308,4.432119271789623,4.72869230856365,4.580405790176636,4.3662141525065055,7.134229162397423,6.178604932792225,2.4384894134753314,5.371267221574041,4.7781211480259875,4.613358349818195,2.6856336107870207,1.6476279820779267,2.3231554547298767,5.2065044233662485,6.9200375247272925,5.997365854763653,6.178604932792225,7.612041277200022,7.661470116662359,5.84907933637664,7.397849639529891,4.761644868205208,6.096223533688328,4.860502547129884,5.684316538168847,4.415642991968843
HSE Mid West,9.891357616500997,5.395285972636908,6.571181633339823,5.602796971584481,7.608736628077691,9.199654286675754,10.41013511386993,11.1710087766777,10.825157111765078,10.617646112817505,10.513890613343719,12.450659936854404,11.897297272994207,11.482275275099061,9.995113115974785,11.586030774572848,12.001052772467993,12.692756102293238,10.721401612291292,10.444720280361194,12.519830269836927,11.067253277203914,11.343934609134012,10.755986778782553,11.62061594106411,13.626555597557319,12.692756102293238,12.208563771415568,12.104808271941781,13.107778100188385,11.343934609134012,11.101838443695176,10.133453781939833,10.790571945273816,12.173978604924304,14.006992428961203,13.073192933697124,13.315289099135958,14.491184759838875,14.42201442685635,12.485245103345665,13.48821493159227,11.447690108607798,9.891357616500997,11.758956607029159,13.79948143001363,12.623585769310715,11.758956607029159,13.591970431066057,14.42201442685635,8.231269624920412,3.9772941464951566,10.098868615448572,10.99808294422139,12.381489603871879,14.5603550928214,15.459569421594217,17.32716841212238,14.42201442685635,13.384459432118483,14.5603550928214,13.764896263522369,12.727341268784501,14.525769926330137,14.664110592295186,12.519830269836927,12.139393438433043,13.903236929487417,14.387429260365089,11.274764276151487,10.894327444747603,14.90620675773402,15.113717756681595,14.594940259312661,10.790571945273816,10.479305446852456,9.75301695053595,12.55441543632819,13.004022600714599,16.047517251945674,13.453629765101008,11.067253277203914,10.99808294422139,12.900267101240813,5.602796971584481,0.0,3.5622721486000097,6.847862965269922,8.611706456324296,9.649261451062163,10.928912611238864,13.453629765101008,12.55441543632819,11.551445608081584,9.476335618605852,12.900267101240813,15.632495254050529,13.764896263522369,14.041577595452466,12.450659936854404,14.733280925277711,12.519830269836927,14.5603550928214,7.1245442972000195,15.113717756681595,16.808390914753446,15.943761752471888,12.173978604924304,13.591970431066057,13.17694843317091,12.070223105450518,14.837036424751497,14.249088594400039,12.692756102293238,11.274764276151487,8.957558121236918,13.315289099135958,11.03266811071265,10.85974227825634,12.485245103345665,13.730311097031105,12.001052772467993,12.139393438433043,13.211533599662172,12.173978604924304,12.104808271941781,11.62061594106411,12.381489603871879,9.407165285623327,13.79948143001363,12.761926435275763,9.510920785097113,11.136423610186439,12.277734104398093,13.48821493159227,9.683846617553424,7.954588292990313,13.384459432118483,13.142363266679647,13.246118766153435,11.378519775625273,12.692756102293238,13.315289099135958,15.286643589137906,9.960527949483522,6.432840967374775,5.326115639654383,6.086989302462152,6.052404135970891,6.329085467900988,2.8013984857922405,6.744107465796135,9.510920785097113,7.055373964217495,4.461486477372827,1.4871621591242759,0.9337994952640802,10.790571945273816,14.11074792843499,15.113717756681595,13.246118766153435,14.041577595452466,12.623585769310715,11.516860441590323,10.755986778782553,9.13048395369323,6.744107465796135,4.876508475267975,11.758956607029159,10.617646112817505
HSE South West,9.989821146510055,6.968325147565615,7.024978197545823,8.271345297110406,7.232706047473254,5.325386698139576,8.252460947117003,8.195807897136794,7.006093847552421,10.36750814637811,8.630147946985058,8.913413196886099,9.857630696556237,8.176923547143392,8.686800996965266,9.215562796780542,8.403535747064225,8.2335765971236,8.85676014690589,8.479073147037836,7.270474747460059,4.985468398258327,3.4369516987993007,5.438692798099993,5.28761799815277,3.7768699986805503,2.964842948964232,4.947699698271521,5.3442710481329785,6.307372897796519,6.099645047869089,3.493604748779509,5.3631553981263815,8.176923547143392,9.687671546615611,8.327998347090613,6.38291029777013,7.440433897400684,9.253331496767348,7.742583497295128,7.648161747328114,6.79836599762499,7.459318247394087,8.36576704707742,8.2335765971236,8.743454046945475,7.0816312475260315,8.479073147037836,6.8927877475920045,9.234447146773945,4.551128348410063,2.7571150990368016,9.593249796648598,9.064487996833321,10.480814246338527,10.405276846364917,6.609522497690963,5.948570247921867,5.438692798099993,4.758856198337494,6.533985097717352,5.042121448238535,6.552869447710755,7.1005155975194345,5.098774498218743,7.421549547407281,7.553739997361101,4.588897048396869,5.28761799815277,7.1005155975194345,3.342529948832287,3.56914214875312,5.835264147961451,5.646420648027423,7.383780847420476,6.836134697611796,5.665304998020826,4.683318798363882,4.9099309982847155,6.326257247789922,5.400924098113187,5.967454597915269,3.0214959989444403,4.456706598443049,4.286747448502425,3.285876898852079,3.56914214875312,3.795754348673953,6.6661755476711715,6.59063814769756,5.967454597915269,7.497086947380892,5.3631553981263815,4.267863098509022,3.852407398654161,4.154556998548605,6.741712947644782,4.456706598443049,4.739971848344091,7.006093847552421,6.024107647895478,4.947699698271521,6.760597297638185,2.436081149148955,7.402665197413879,10.15978029645068,9.819861996569431,9.083372346826723,8.85676014690589,6.8739033975986015,5.891917197941659,6.307372897796519,6.609522497690963,4.891046648291312,2.9270742489774264,5.3631553981263815,6.628406847684365,5.740842397994436,3.2292238488718708,3.191455148885065,3.7013325987069394,2.9459585989708295,3.7391012986937446,3.3047612488454816,3.0781490489246486,2.209468949228122,2.9459585989708295,2.4549654991423577,3.4558360487927033,4.796624898324299,4.154556998548605,4.664434448370479,3.4558360487927033,4.551128348410063,4.418937898456244,3.2292238488718708,4.1167882985618,3.7768699986805503,5.023237098245132,6.496216397730547,4.381169198469438,4.400053548462841,5.948570247921867,6.345141597783325,7.289359097453462,7.931426997229155,6.042991997888881,7.1005155975194345,8.667916646971863,4.267863098509022,5.778611097981242,6.38291029777013,7.515971297374295,7.421549547407281,4.418937898456244,2.0017410993006917,5.514230198073603,12.89801104549408,11.840487445863525,6.647291197677768,7.13828429750624,9.989821146510055,10.518582946325333,7.5348556473676975,8.535726197018043,10.178664646444084,9.933168096529847,7.3271277974402675,7.89365829724235,9.19667844678714
HSE West and North West,14.231267489338292,8.111822468922826,10.726817870088736,8.770018590304721,8.218556975092863,7.7026735286043495,10.531137942110336,10.780185123173755,8.663284084134684,10.31766892977026,11.74079567870409,12.897086162212826,11.900897437959145,12.523515390617696,11.456170328917324,10.922497798067138,9.890730905090113,11.918686522320819,11.98984285976751,10.459981604663644,9.62389463966502,7.844986203497733,9.143589361899851,9.588316470941674,10.69123970136539,7.862775287859406,5.834819670628699,7.95172070966777,7.95172070966777,8.378658734347919,9.392636542963272,10.602294279557027,9.036854855729814,8.556549577964647,9.143589361899851,10.709028785727064,8.432025987432937,7.311313672647547,7.4180481788175845,8.289713312539554,8.129611553284498,7.293524588285874,7.542571769349294,7.844986203497733,8.94790943392145,9.801785483281748,6.7776411417973605,6.919953816690744,10.86913054498212,12.149944619022566,6.742062973074015,2.775097160420967,10.175356254876878,8.538760493602975,7.346891841370892,9.19695661498487,8.307502396901228,9.090222108814833,10.424403435940299,8.432025987432937,6.546383045095614,5.603561573926952,5.710296080096989,7.524782684987621,6.546383045095614,9.108011193176505,11.509537582002343,8.165189722007844,5.3900925615868776,5.283358055416841,7.186790082115837,8.805596759028067,4.9275763681833835,6.599750298180632,6.742062973074015,10.246512592323569,8.485393240517956,8.182978806369517,6.048288682968773,7.7026735286043495,8.236346059454537,7.987298878391115,7.720462612966022,7.506993600625949,6.83100839488238,6.3151249483938665,6.564172129457287,6.421859454563903,7.293524588285874,8.965698518283123,9.44600379604829,9.108011193176505,8.165189722007844,7.524782684987621,6.991110154137435,6.3151249483938665,8.432025987432937,8.787807674666395,8.254135143816208,7.756040781689369,7.435837263179257,7.649306275519331,7.133422829030819,3.4688714505262084,9.69505097711171,10.8157632918971,11.11817772604554,11.456170328917324,13.021609752744537,13.181711511999591,9.748418230196728,10.06862174870684,11.456170328917324,8.930120349559777,8.396447818709591,5.461248899033569,7.898353456582751,6.670906635627324,5.994921429883755,6.457437623287249,7.45362634754093,6.20839044222383,7.3291027570092195,8.467604156156282,6.297335864032194,7.82719711913606,8.271924228177882,8.681073168496358,7.987298878391115,8.663284084134684,7.57814993807264,6.20839044222383,9.552738302218328,9.641683724026691,9.374847458601598,8.236346059454537,10.459981604663644,11.135966810407213,10.74460695445041,9.641683724026691,11.598483003810706,9.801785483281748,5.514616152118587,7.151211913392491,9.303691121154907,6.457437623287249,7.524782684987621,6.4930157920105955,8.752229505943049,8.271924228177882,7.4180481788175845,8.538760493602975,7.3291027570092195,10.12198900179186,7.2401573352008555,1.9745883641456878,4.589583765311599,13.626438621041414,10.74460695445041,13.60864953667974,11.313857654023941,12.594671728064387,12.078788281575875,10.833552376258774,11.634061172534052,9.837363652005093,8.858964012113086,7.57814993807264,8.82338584338974,8.592127746687993
