Region,2023-01-02,2023-01-09,2023-01-16,2023-01-23,2023-01-30,2023-02-06,2023-02-13,2023-02-20,2023-02-27,2023-03-06,2023-03-13,2023-03-20,2023-03-27,2023-04-03,2023-04-10,2023-04-17,2023-04-24,2023-05-01,2023-05-08,2023-05-15,2023-05-22,2023-05-29,2023-06-05,2023-06-12,2023-06-19,2023-06-26,2023-07-03,2023-07-10,2023-07-17,2023-07-24,2023-07-31,2023-08-07,2023-08-14,2023-08-21,2023-08-28,2023-09-04,2023-09-11,2023-09-18,2023-09-25,2023-10-02,2023-10-09,2023-10-16,2023-10-23,2023-10-30,2023-11-06,2023-11-13,2023-11-20,2023-11-27,2023-12-04,2023-12-11,2023-12-18,2023-12-25,2024-01-01,2024-01-08,2024-01-15,2024-01-22,2024-01-29,2024-02-05,2024-02-12,2024-02-19,2024-02-26,2024-03-04,2024-03-11,2024-03-18,2024-03-25,2024-04-01,2024-04-08,2024-04-15,2024-04-22,2024-04-29,2024-05-06,2024-05-13,2024-05-20,2024-05-27,2024-06-03,2024-06-10,2024-06-17,2024-06-24,2024-07-01,2024-07-08,2024-07-15,2024-07-22,2024-07-29,2024-08-05,2024-08-12,2024-08-19,2024-08-26,2024-09-02,2024-09-09,2024-09-16,2024-09-23,2024-09-30,2024-10-07,2024-10-14,2024-10-21,2024-10-28,2024-11-04,2024-11-11,2024-11-18,2024-11-25,2024-12-02,2024-12-09,2024-12-16,2024-12-23,2024-12-30,2025-01-06,2025-01-13,2025-01-20,2025-01-27,2025-02-03,2025-02-10,2025-02-17,2025-02-24,2025-03-03,2025-03-10,2025-03-17,2025-03-24,2025-03-31,2025-04-07,2025-04-14,2025-04-21,2025-04-28,2025-05-05,2025-05-12,2025-05-19,2025-05-26,2025-06-02,2025-06-09,2025-06-16,2025-06-23,2025-06-30,2025-07-07,2025-07-14,2025-07-21,2025-07-28,2025-08-04,2025-08-11,2025-08-18,2025-08-25,2025-09-01,2025-09-08,2025-09-15,2025-09-22,2025-09-29,2025-10-06,2025-10-13,2025-10-20,2025-10-27,2025-11-03,2025-11-10,2025-11-17,2025-11-24,2025-12-01,2025-12-08,2025-12-15,2025-12-22,2025-12-29,2026-01-05,2026-01-12,2026-01-19,2026-01-26,2026-02-02,2026-02-09,2026-02-16,2026-02-23,2026-03-02,2026-03-09,2026-03-16,2026-03-23,2026-03-30
HSE Dublin and Midlands,2.4491371547296583,1.9719033925089942,1.889050308790129,1.5079261236833486,1.6040357007972321,1.8757938153951104,2.0116728726940494,2.203892026921817,1.9917881326015219,2.714267022630027,2.290059233989437,2.4988490049609773,2.3762264410570566,1.6239204408897598,1.862537322000092,2.0448141061815956,2.0547564762278596,2.4060535511958485,2.6446704323061803,1.7233441413523982,1.6570616743773061,1.4979837536370846,1.1566290487153597,1.6007215774484775,1.6504334276797967,1.852594951953828,1.8327102118613003,1.6703181677723244,0.8782426874199721,0.9710381411851013,0.9809805112313652,1.007493498021402,1.4979837536370846,1.282565735968035,1.3720470663844093,1.6769464144698336,1.6371769342847784,1.5841509607047046,2.0116728726940494,1.9685892691602396,2.0381858594840865,1.6040357007972321,1.8095113484200183,2.1475519299929884,2.3894829344520754,2.1110965731566878,1.6239204408897598,1.5742085906584407,2.3695981943595474,2.3762264410570566,0.9146980442562729,0.3877524318042896,1.4582142734520294,1.4118165465694648,1.5841509607047046,1.8360243352100551,1.4085024232207102,1.683574661167343,1.3654188196869002,1.6371769342847784,1.7995689783737543,1.6968311545623613,1.7399147580961714,1.4283871633132377,1.6007215774484775,1.6968311545623613,1.8095113484200183,1.6206063175410053,1.2162832689929426,1.2527386258292434,1.0804042116940036,1.5510097272171584,1.3256493395018447,1.607349824145987,1.5244967404271215,1.3720470663844093,1.1897702822029057,1.0969748284377765,0.8252167138398984,0.8550438239786899,1.1002889517865313,1.2659951192242618,1.143372555320341,1.110231321832795,1.0870324583915127,0.8683003173737084,1.179827912156642,0.9710381411851013,0.7025941499359778,1.1566290487153597,1.1632572954128688,1.3720470663844093,1.5012978769858392,1.136744308622832,1.1168595685303042,1.067147718298985,1.1997126522491695,1.3422199562456179,1.2427962557829795,1.613978070843496,1.4714707668470477,1.7200300180036436,1.6570616743773061,0.5368879824982471,1.4018741765232008,1.938762159021448,1.58083683735595,1.2659951192242618,1.5576379739146677,1.418444793266974,1.5874650840534592,1.6007215774484775,1.607349824145987,1.2858798593167895,1.1135454451815496,0.9412110310463098,1.2030267755979243,0.871614440722463,1.1930844055516603,1.4151306699182193,1.3786753130819187,0.8649861940249537,0.8550438239786899,0.9610957711388375,1.0969748284377765,0.9942370046263836,0.5998563261245847,0.8252167138398984,1.315706969455581,0.9743522645338559,0.9412110310463098,0.623055189565867,0.709222396633487,0.6495681763559039,0.7224788900285054,0.666138793099677,0.9014415508612544,0.5103749957082102,0.9180121676050276,0.9047556742100091,0.6429399296583947,0.7025941499359778,0.6097986961708486,0.8649861940249537,0.8815568107687268,0.6197410662171124,0.6131128195196032,0.8119602204448799,0.9809805112313652,1.0903465817402673,0.9743522645338559,1.289193982665544,1.2759374892705255,1.4383295333595016,0.8749285640712176,0.1093660705089022,0.3280982115267066,0.9345827843488006,1.673632291121079,1.5344391104733854,1.2030267755979243,1.4681566434982931,1.2626809958755072,1.000865251323893,1.1234878152278134,1.3024504760605626,0.9677240178363468,1.093660705089022,1.4747848901958023,1.1234878152278134
HSE Dublin and North East,1.8345638951460623,1.2168025835152454,0.8985619078266427,0.7488015898555356,0.6396013580016033,0.6520813844991956,1.288562735876401,1.2823227226276048,0.9204019541974292,0.7737616428507201,0.7987216958459047,1.0171221595537692,1.0732822787929344,0.8268017554654873,0.5148010930256808,0.7113615103627589,0.673921430869982,0.9859220933097885,0.9921621065585847,0.861121828333866,1.0140021529293712,0.6333613447528073,0.1965604173370781,0.17160036434189357,0.3400807220593891,0.15600033121990325,0.09984021198073809,0.29952063594221423,0.3494407419325833,0.287040609444622,0.26208055644943745,0.7425615766067395,0.7456815832311375,0.6364813513772053,0.48048102015730204,0.5834412387624381,0.5148010930256808,0.6895214639919723,0.864241834958264,0.8580018217094679,0.9516020204414098,0.7924816825971085,0.9079219276998369,1.057682245670944,1.0826422986661286,1.1263223914077014,1.0420822125489537,0.8860818813290505,1.1606424642760802,1.0264821794269634,0.3650407750545736,0.07488015898555356,0.7737616428507201,1.1419224245296917,1.151282444402886,1.0888823119149247,1.0140021529293712,1.2511226563836242,0.9516020204414098,1.2168025835152454,0.8892018879534486,0.864241834958264,1.1356824112808956,1.004642133056177,0.8330417687142834,0.8018417024703027,1.057682245670944,1.0920023185393228,1.0701622721685362,0.8080817157190988,0.9422420005682156,1.098242331788119,1.2542426630080221,0.7706416362263221,0.867361841582662,1.0452022191733519,1.0233621728025653,1.1013623384125169,0.8860818813290505,0.5304011261476711,0.6177613116308168,0.6333613447528073,0.6552013911235937,0.673921430869982,0.46488098703531167,0.6676814176211859,0.7768816494751182,0.8860818813290505,0.8548818150850698,0.8268017554654873,1.0389622059245556,1.2386426298860318,0.9328819806950215,0.9703220601877982,0.8954419012022447,1.0202421661781673,1.1294423980320996,0.9297619740706233,1.1793625040224687,1.485123153213479,1.394642961105935,1.3322428286179737,1.098242331788119,0.41496088104494266,0.6645614109967879,1.1918425305200608,1.1856025172712648,1.2979227557495951,1.5132032128330615,1.675443557301761,1.4102429942279253,1.388402947857139,0.9547220270658079,0.6614414043723897,0.7082415037383608,0.39624084129855425,0.9640820469390021,1.1356824112808956,0.5491211658940595,0.8767218614558563,0.4711210002841078,0.49608105327929236,0.44304094066452526,0.3744007949277678,0.5616011923916517,0.6770414374943801,0.720721530235953,0.6520813844991956,0.5803212321380401,0.46800099365970976,0.5896812520112343,0.5553611791428555,0.5647211990160498,0.6271213315040111,0.35256074855698133,0.49296104665489426,0.6864014573675743,0.6895214639919723,0.6021612785088265,0.5678412056404478,0.6458413712503994,0.6552013911235937,0.6988814838651666,0.8798418680802543,0.6084012917576227,0.4617609804109136,0.4742410069085059,0.5397611460208652,0.7644016229775259,0.7831216627239144,0.6988814838651666,0.7768816494751182,1.0420822125489537,1.0202421661781673,0.5834412387624381,0.06552013911235936,0.17472037096629164,1.0140021529293712,0.9703220601877982,0.8736018548314582,0.8080817157190988,0.814321728967895,1.004642133056177,0.6801614441187782,0.7113615103627589,0.673921430869982,0.44928095391332135,0.5366411393964672,0.9079219276998369,0.7051214971139627
HSE Dublin and South East,2.2273489387349747,1.6743256577134487,1.334883781776098,1.3844651793849245,1.1975814499362707,1.6018605381313176,1.5446512331980562,1.334883781776098,1.5751628624957956,1.6094884454557523,1.4531163453048381,1.7086512406734053,1.407348901358229,0.7475349177946149,1.189953542611836,1.5866047234824479,1.7467907772955795,1.9527442750553206,1.624744260104622,1.0831628400697482,1.2471628475450973,0.7284651494835277,0.7971163154034413,1.010697720487617,0.7971163154034413,0.7360930568079626,1.010697720487617,0.865767481323355,0.839069805687833,1.1518140059896618,1.1060465620430526,0.9649302765410079,0.9534884155543557,0.9954419058387474,0.8161860837145285,0.8466977130122678,0.9077209716077466,1.3310698281138806,1.064093071758661,1.0526512107720087,1.1594419133140965,1.0831628400697482,1.2280930792340101,1.1441860986652268,1.4493023916426206,1.3844651793849245,1.281488430505054,1.5026977429136645,1.3005581988161412,1.441674484318186,0.9687442302032254,0.3356279222751332,0.6064186322925702,0.9916279521765299,1.1480000523274443,1.0831628400697482,1.2242791255717926,1.5904186771446653,1.5293954185491865,1.0412093497853565,1.0984186547186177,1.1518140059896618,1.3234419207894457,1.029767488798704,1.209023310922923,1.4531163453048381,1.254790754869532,1.3692093647360548,1.2280930792340101,1.0488372571097913,0.9153488789321814,0.7856744544167891,0.8047442227278762,0.6140465396170051,0.8276279447011807,0.8695814349855724,0.9000930642833118,1.029767488798704,0.8009302690656588,0.9267907399188338,0.6521860762391792,0.6254884006036573,0.7017674738480058,0.8619535276611375,0.7170232884968755,0.9573023692165731,0.9878139985143125,1.0068837668253996,1.2929302914917062,1.2319070328962276,1.1327442376785746,1.3386977354383154,1.2433488938828798,1.2586047085317495,0.8733953886477898,0.8047442227278762,1.2471628475450973,1.029767488798704,1.1213023766919223,1.5560930941847084,1.5484651868602737,1.4111628550204465,0.812372130052311,0.3775814125595249,1.2929302914917062,1.2853023841672715,1.353953550087185,1.8688372944865372,1.4264186696693162,1.5713489088335781,0.9306046935810511,1.3043721524783585,0.9725581838654428,1.1213023766919223,0.8543256203367027,0.720837242159093,0.49962792975048237,0.594976771305918,0.6140465396170051,0.6178604932792224,0.7170232884968755,0.6598139835636141,0.7437209641323974,0.6788837518747013,0.8886512032966595,0.7856744544167891,0.8428837593500504,0.5873488639814831,0.667441890888049,0.6865116591991361,0.6445581689147445,0.766604686105702,0.9153488789321814,0.8009302690656588,0.7055814275102232,0.73990701047018,0.865767481323355,1.0526512107720087,0.9496744618921382,0.8772093423100072,1.2013954035984882,1.3234419207894457,0.8962791106210943,0.7894884080790066,1.0259535351364868,1.0946047010564004,1.0602791180964435,1.010697720487617,1.651441935740144,1.4302326233315334,0.5644651420081785,1.2433488938828798,1.1060465620430526,1.0679070254208785,0.6216744469414399,0.38139536622174225,0.5377674663726566,1.2052093572607057,1.6018605381313176,1.3882791330471418,1.4302326233315334,1.7620465919444492,1.7734884529311015,1.353953550087185,1.7124651943356228,1.1022326083808351,1.4111628550204465,1.1251163303541396,1.315814013465011,1.0221395814742693
HSE Mid West,2.2335323650163548,1.2182903809180117,1.4838152075283475,1.2651477032610121,1.7181018192433497,2.0773412905396866,2.350675670873856,2.522485852798191,2.4443903155598568,2.3975329932168563,2.374104332045356,2.811439340580027,2.6864864809986924,2.5927718363126915,2.256961026187855,2.6162004974841917,2.7099151421701926,2.8661062166468607,2.4209616543883565,2.3584852245976893,2.8270584480276937,2.4990571916266906,2.561533621417358,2.42877120811219,2.624010051208025,3.0769641671903627,2.8661062166468607,2.756772464513193,2.733343803341693,2.9598208613328616,2.561533621417358,2.506866745350524,2.2881992410831886,2.4365807618360233,2.7489629107893596,3.16286925815253,2.952011307609028,3.006678183675862,3.272203010286198,3.256583902838531,2.8192488943038603,3.045725952295029,2.584962282588858,2.2335323650163548,2.6552482661033587,3.1160119358095297,2.850487109199194,2.6552482661033587,3.0691546134665293,3.256583902838531,1.858673786272351,0.8980986782408419,2.280389687359355,2.483438084179024,2.79582023313236,3.2878221177338647,3.4908705145535333,3.9125864156405377,3.256583902838531,3.022297291123529,3.2878221177338647,3.1082023820856963,2.873915770370694,3.2800125640100313,3.311250778905365,2.8270584480276937,2.741153357065526,3.13944059698103,3.2487743491146976,2.545914513969691,2.4600094230075236,3.3659176549721987,3.412774977315199,3.295631671457698,2.4365807618360233,2.3662947783215227,2.202294150121021,2.834868001751527,2.9363922001613614,3.623632927858701,3.0379163985711957,2.4990571916266906,2.483438084179024,2.912963538989861,1.2651477032610121,0.0,0.804384033554841,1.5462916373190148,1.9445788772345187,2.178865488949521,2.467818976731357,3.0379163985711957,2.834868001751527,2.6083909437603583,2.139817720330354,2.912963538989861,3.5299182831727003,3.1082023820856963,3.1706788118763636,2.811439340580027,3.3268698863530317,2.8270584480276937,3.2878221177338647,1.608768067109682,3.412774977315199,3.7954431097830366,3.600204266687201,2.7489629107893596,3.0691546134665293,2.9754399687805284,2.7255342496178594,3.350298547524532,3.217536134219364,2.8661062166468607,2.545914513969691,2.022674414472853,3.006678183675862,2.491247637902857,2.45219986928369,2.8192488943038603,3.100392828361863,2.7099151421701926,2.741153357065526,2.983249522504362,2.7489629107893596,2.733343803341693,2.624010051208025,2.79582023313236,2.124198612882687,3.1160119358095297,2.8817253240945275,2.1476272740541873,2.5146762990743574,2.77239157196086,3.045725952295029,2.1866750426733543,1.7961973564816838,3.022297291123529,2.967630415056695,2.9910590762281952,2.5693431751411913,2.8661062166468607,3.006678183675862,3.451822745934366,2.2491514724640216,1.4525769926330139,1.2026712734703449,1.3744814553946798,1.3666719016708464,1.4291483314615137,0.6325738516305061,1.5228629761475145,2.1476272740541873,1.5931489596620152,1.0074324303745097,0.33581081012483655,0.210857950543502,2.4365807618360233,3.1862979193240304,3.412774977315199,2.9910590762281952,3.1706788118763636,2.850487109199194,2.600581390036525,2.42877120811219,2.06172218309202,1.5228629761475145,1.1011470750605106,2.6552482661033587,2.3975329932168563
HSE South West,2.5509721856266747,1.7794116001819338,1.7938783611590228,2.1121471026549785,1.8469231514083486,1.359875531846356,2.107324848995949,2.09285808801886,1.789056107499993,2.6474172588072675,2.203769922176541,2.2761037270619857,2.5172164100134675,2.08803583435983,2.21823668315363,2.35325978560646,2.1459028782681857,2.102502595336919,2.2616369660848967,2.1651918929043044,1.856567658726408,1.2730749659838225,0.8776501659433928,1.3888090538005338,1.3502310245282967,0.9644507318059262,0.757093824467652,1.2634304586657634,1.3646977855053857,1.6106327221158967,1.5575879318665709,0.8921169269204817,1.3695200391644151,2.08803583435983,2.4738161270822006,2.126613863632067,1.6299217367520153,1.8999679416576747,2.362904292924519,1.9771240002021486,1.9530127319070005,1.7360113172506673,1.9047901953167043,2.1362583709501264,2.102502595336919,2.232703444130719,1.8083451221361115,2.1651918929043044,1.7601225855458154,2.3580820392654895,1.1621631318261412,0.7040490342183261,2.4497048587870527,2.314681756334223,2.676350780761445,2.657061766125327,1.6877887806603709,1.5190099025943338,1.3888090538005338,1.215207922075467,1.6684997660242524,1.2875417269609115,1.6733220196832819,1.8131673757951412,1.3020084879380003,1.895145687998645,1.9289014636118524,1.1718076391442003,1.3502310245282967,1.8131673757951412,0.8535388976482446,0.9114059415566003,1.490076380640156,1.4418538440498596,1.8855011806805857,1.7456558245687264,1.4466760977088893,1.1959189074393486,1.253785951347704,1.6154549757749264,1.3791645464824744,1.5238321562533634,0.7715605854447409,1.1380518635309929,1.0946515805997263,0.8390721366711558,0.9114059415566003,0.9692729854649559,1.7022555416374598,1.6829665270013412,1.5238321562533634,1.9144347026347635,1.3695200391644151,1.0898293269406967,0.9837397464420448,1.060895804986519,1.7215445562735783,1.1380518635309929,1.2103856684164374,1.789056107499993,1.5382989172304522,1.2634304586657634,1.726366809932608,0.6220707220148224,1.8903234343396154,2.5943724685579417,2.507571902695408,2.3195040099932527,2.2616369660848967,1.7553003318867857,1.5045431416172448,1.6106327221158967,1.6877887806603709,1.2489636976886744,0.7474493171495928,1.3695200391644151,1.6926110343194005,1.465965112345008,0.8246053756940669,0.8149608683760077,0.9451617171698077,0.7522715708086224,0.9548062244878669,0.8438943903301854,0.7860273464218298,0.5642036781064669,0.7522715708086224,0.626892975673852,0.8824724196024225,1.2248524293935263,1.060895804986519,1.191096653780319,0.8824724196024225,1.1621631318261412,1.1284073562129338,0.8246053756940669,1.0512512976684596,0.9644507318059262,1.2827194733018819,1.658855258706193,1.1187628488948744,1.123585102553904,1.5190099025943338,1.620277229433956,1.8613899123854376,2.025346536792445,1.5431211708894819,1.8131673757951412,2.2134144294946005,1.0898293269406967,1.475609619663067,1.6299217367520153,1.9192569562937931,1.895145687998645,1.1284073562129338,0.5111588878571409,1.4080980684366522,3.293599249117238,3.0235530442115786,1.6974332879784302,1.8228118831132005,2.5509721856266747,2.6859952880795044,1.9240792099528228,2.1796586538813933,2.599194722216971,2.5365054246495857,1.871034419703497,2.0157020294743857,2.34843753194743
HSE West and North West,3.0973935123853926,1.7655143020596737,2.33466035996049,1.9087687520074983,1.7887447534025642,1.6764642385785937,2.2920711991651905,2.346275585631935,1.8855383006646078,2.2456102964794096,2.555349647717949,2.807012870599262,2.5901953247322846,2.7257062908991454,2.493401777470241,2.3772495207557887,2.152688491107848,2.5940670666227663,2.6095540341846934,2.2765842316032634,2.0946123627506217,1.7074381737024478,1.9900753317076147,2.0868688789696583,2.326916876179526,1.7113099155929294,1.269931340078011,1.730668625045338,1.730668625045338,1.8235904304169,2.044279718174359,2.3075581667271177,1.9668448803647243,1.8623078493217173,1.9900753317076147,2.330788618070008,1.8352056560883452,1.5912859169879954,1.6145163683308859,1.8042317209644911,1.7693860439501556,1.5874141750975137,1.641618561564258,1.7074381737024478,1.9474861709123157,2.1333297816554393,1.4751336602735432,1.5061075953973972,2.3656342950843436,2.644399711199029,1.4673901764925799,0.6039917349151516,2.2146363613555557,1.8584361074312357,1.599029400768959,2.00169055737906,1.808103462854973,1.9784601060361695,2.2688407478223,1.8352056560883452,1.4248010156972806,1.2195986955017484,1.2428291468446389,1.6377468196737763,1.4248010156972806,1.9823318479266512,2.5050170031416865,1.777129527731119,1.1731377928159674,1.149907341473077,1.5641837237546232,1.9165122357884616,1.0724725036634422,1.4364162413687258,1.4673901764925799,2.230123328917483,1.8468208817597904,1.7810012696216007,1.316392242763792,1.6764642385785937,1.792616495293046,1.7384121088263016,1.6803359804690754,1.6338750777832947,1.4867488859449884,1.374468371121018,1.4286727575877622,1.3976988224639084,1.5874141750975137,1.9513579128027974,2.0558949438458045,1.9823318479266512,1.777129527731119,1.6377468196737763,1.5215945629593242,1.374468371121018,1.8352056560883452,1.91264049389798,1.7964882371835278,1.688079464250039,1.6183881102213677,1.6648490129071485,1.552568498083178,0.7549896686439395,2.110099330312549,2.3540190694128986,2.419838681551088,2.493401777470241,2.8341150638326345,2.86896074084697,2.121714555983994,2.1914059100126653,2.493401777470241,1.9436144290218338,1.8274621723073816,1.1886247603778943,1.719053399373893,1.4519032089306527,1.3047770170923467,1.405442306244872,1.6222598521118494,1.3512379197781275,1.5951576588784773,1.8429491398693085,1.3705966292305363,1.7035664318119659,1.8003599790740095,1.8894100425550895,1.7384121088263016,1.8855383006646078,1.6493620453452216,1.3512379197781275,2.079125395188695,2.0984841046411034,2.0404079762838774,1.792616495293046,2.2765842316032634,2.4237104234415696,2.3385321018509715,2.0984841046411034,2.524375712594095,2.1333297816554393,1.2002399860493396,1.5564402399736599,2.0249210087219502,1.405442306244872,1.6377468196737763,1.4131857900258353,1.9048970101170164,1.8003599790740095,1.6145163683308859,1.8584361074312357,1.5951576588784773,2.2030211356841107,1.5757989494260685,0.42976334984347325,0.9989094077442892,2.9657542881090135,2.3385321018509715,2.961882546218532,2.4624278423463872,2.7411932584610725,2.628912743637102,2.3578908113033803,2.5321191963750587,2.1410732654364026,1.9281274614599069,1.6493620453452216,1.9203839776789435,1.870051333102681
